Date Day,Date,Power_kW,Temperature (C),Hour,Week Day
28-05-2017,2017-05-28 20:00:00,47.998332,16.22,20,6
28-05-2017,2017-05-28 21:00:00,47.402701,16.43,21,6
28-05-2017,2017-05-28 22:00:00,46.804011,16.51,22,6
28-05-2017,2017-05-28 23:00:00,46.598621,16.36,23,6
29-05-2017,2017-05-29 00:00:00,45.9411545,16.54,00,0
29-05-2017,2017-05-29 01:00:00,46.4782275,16.44,01,0
29-05-2017,2017-05-29 02:00:00,46.8400635,16.55,02,0
29-05-2017,2017-05-29 03:00:00,46.279611,16.57,03,0
29-05-2017,2017-05-29 04:00:00,46.000368,16.23,04,0
29-05-2017,2017-05-29 05:00:00,54.31254499999999,16.34,05,0
29-05-2017,2017-05-29 06:00:00,70.961371,16.5,06,0
29-05-2017,2017-05-29 07:00:00,100.7247855,16.72,07,0
29-05-2017,2017-05-29 08:00:00,241.20652,17.07,08,0
29-05-2017,2017-05-29 09:00:00,250.103403,18.23,09,0
29-05-2017,2017-05-29 10:00:00,249.943024,18.23,10,0
29-05-2017,2017-05-29 11:00:00,239.635505,18.07,11,0
29-05-2017,2017-05-29 12:00:00,249.3261985,19.67,12,0
29-05-2017,2017-05-29 13:00:00,258.252142,19.73,13,0
29-05-2017,2017-05-29 14:00:00,260.902547,21.32,14,0
29-05-2017,2017-05-29 15:00:00,256.355999,20.95,15,0
29-05-2017,2017-05-29 16:00:00,253.0354545,20.47,16,0
29-05-2017,2017-05-29 17:00:00,239.941842,20.38,17,0
29-05-2017,2017-05-29 18:00:00,121.129408,19.74,18,0
29-05-2017,2017-05-29 19:00:00,94.9559485,18.58,19,0
29-05-2017,2017-05-29 20:00:00,68.5969825,17.75,20,0
29-05-2017,2017-05-29 21:00:00,59.691141,16.79,21,0
29-05-2017,2017-05-29 22:00:00,51.4556575,16.16,22,0
29-05-2017,2017-05-29 23:00:00,48.2541955,16.2,23,0
30-05-2017,2017-05-30 00:00:00,47.34021,15.95,00,1
30-05-2017,2017-05-30 01:00:00,47.1086,15.69,01,1
30-05-2017,2017-05-30 02:00:00,46.3012425,15.66,02,1
30-05-2017,2017-05-30 03:00:00,46.0407905,15.52,03,1
30-05-2017,2017-05-30 04:00:00,45.1047365,15.53,04,1
30-05-2017,2017-05-30 05:00:00,53.2355585,15.56,05,1
30-05-2017,2017-05-30 06:00:00,72.928308,15.6,06,1
30-05-2017,2017-05-30 07:00:00,103.9507195,15.94,07,1
30-05-2017,2017-05-30 08:00:00,233.092741,16.85,08,1
30-05-2017,2017-05-30 09:00:00,256.6625545,18.23,09,1
30-05-2017,2017-05-30 10:00:00,264.694833,18.54,10,1
30-05-2017,2017-05-30 11:00:00,263.0012395,20.41,11,1
30-05-2017,2017-05-30 12:00:00,254.0554125,20.44,12,1
30-05-2017,2017-05-30 13:00:00,271.596374,20.87,13,1
30-05-2017,2017-05-30 14:00:00,266.54378,20.71,14,1
30-05-2017,2017-05-30 15:00:00,264.100076,20.53,15,1
30-05-2017,2017-05-30 16:00:00,251.6492905,20.33,16,1
30-05-2017,2017-05-30 17:00:00,250.0983775,20.3,17,1
30-05-2017,2017-05-30 18:00:00,116.708716,19.22,18,1
30-05-2017,2017-05-30 19:00:00,84.6165285,19.28,19,1
30-05-2017,2017-05-30 20:00:00,59.821367,17.82,20,1
30-05-2017,2017-05-30 21:00:00,49.4734255,16.58,21,1
30-05-2017,2017-05-30 22:00:00,47.2307415,16.2,22,1
30-05-2017,2017-05-30 23:00:00,44.5523685,16.06,23,1
31-05-2017,2017-05-31 00:00:00,43.4205385,15.83,00,2
31-05-2017,2017-05-31 01:00:00,42.9040045,15.5,01,2
31-05-2017,2017-05-31 02:00:00,43.035323,15.48,02,2
31-05-2017,2017-05-31 03:00:00,42.7764005,15.42,03,2
31-05-2017,2017-05-31 04:00:00,42.5644555,15.43,04,2
31-05-2017,2017-05-31 05:00:00,50.6909075,15.47,05,2
31-05-2017,2017-05-31 06:00:00,71.4138845,15.53,06,2
31-05-2017,2017-05-31 07:00:00,98.5336675,16.02,07,2
31-05-2017,2017-05-31 08:00:00,234.3982785,17.07,08,2
31-05-2017,2017-05-31 09:00:00,251.147833,18.18,09,2
31-05-2017,2017-05-31 10:00:00,257.48258500000003,19.28,10,2
31-05-2017,2017-05-31 11:00:00,261.147267,20.82,11,2
31-05-2017,2017-05-31 12:00:00,265.0525175,22.13,12,2
31-05-2017,2017-05-31 13:00:00,270.1020525,21.65,13,2
31-05-2017,2017-05-31 14:00:00,271.324123,21.93,14,2
31-05-2017,2017-05-31 15:00:00,263.8616925,22.02,15,2
31-05-2017,2017-05-31 16:00:00,260.61827850000003,21.03,16,2
31-05-2017,2017-05-31 17:00:00,238.886924,20.06,17,2
31-05-2017,2017-05-31 18:00:00,114.495748,18.8,18,2
31-05-2017,2017-05-31 19:00:00,91.5346755,17.96,19,2
31-05-2017,2017-05-31 20:00:00,65.202585,17.65,20,2
31-05-2017,2017-05-31 21:00:00,50.653544,16.86,21,2
31-05-2017,2017-05-31 22:00:00,47.110348,16.09,22,2
31-05-2017,2017-05-31 23:00:00,45.00663,16.26,23,2
06-01-2017,2017-01-06 00:00:00,43.686016,15.8,00,4
06-01-2017,2017-01-06 01:00:00,43.7906775,15.58,01,4
06-01-2017,2017-01-06 02:00:00,42.9197365,15.35,02,4
06-01-2017,2017-01-06 03:00:00,42.6037855,15.26,03,4
06-01-2017,2017-01-06 04:00:00,42.7903845,14.98,04,4
06-01-2017,2017-01-06 05:00:00,50.9644695,14.96,05,4
06-01-2017,2017-01-06 06:00:00,69.205505,14.88,06,4
06-01-2017,2017-01-06 07:00:00,95.7696425,15.48,07,4
06-01-2017,2017-01-06 08:00:00,223.810424,17.22,08,4
06-01-2017,2017-01-06 09:00:00,246.8816205,18.18,09,4
06-01-2017,2017-01-06 10:00:00,257.9840425,19.51,10,4
06-01-2017,2017-01-06 11:00:00,261.2881995,20.78,11,4
06-01-2017,2017-01-06 12:00:00,268.7010305,21.97,12,4
06-01-2017,2017-01-06 13:00:00,275.9023535,23.79,13,4
06-01-2017,2017-01-06 14:00:00,277.75239300000004,22.63,14,4
06-01-2017,2017-01-06 15:00:00,274.836292,22.27,15,4
06-01-2017,2017-01-06 16:00:00,263.3451585,21.16,16,4
06-01-2017,2017-01-06 17:00:00,247.124811,20.24,17,4
06-01-2017,2017-01-06 18:00:00,117.209955,18.8,18,4
06-01-2017,2017-01-06 19:00:00,85.36314300000002,18.43,19,4
06-01-2017,2017-01-06 20:00:00,59.511097,16.8,20,4
06-01-2017,2017-01-06 21:00:00,48.0064165,16.06,21,4
06-01-2017,2017-01-06 22:00:00,47.1804865,15.3,22,4
06-01-2017,2017-01-06 23:00:00,47.1734945,15.1,23,4
06-02-2017,2017-02-06 00:00:00,44.5126015,15.02,00,0
06-02-2017,2017-02-06 01:00:00,43.663292,14.9,01,0
06-02-2017,2017-02-06 02:00:00,44.3871825,14.8,02,0
06-02-2017,2017-02-06 03:00:00,43.512964,14.57,03,0
06-02-2017,2017-02-06 04:00:00,43.374435,14.68,04,0
06-02-2017,2017-02-06 05:00:00,51.01210250000001,14.51,05,0
06-02-2017,2017-02-06 06:00:00,69.074405,14.56,06,0
06-02-2017,2017-02-06 07:00:00,91.900663,15.2,07,0
06-02-2017,2017-02-06 08:00:00,219.0067015,16.18,08,0
06-02-2017,2017-02-06 09:00:00,237.089543,18.75,09,0
06-02-2017,2017-02-06 10:00:00,246.653288,19.37,10,0
06-02-2017,2017-02-06 11:00:00,245.496549,20.32,11,0
06-02-2017,2017-02-06 12:00:00,248.968951,20.76,12,0
06-02-2017,2017-02-06 13:00:00,241.002878,21.7,13,0
06-02-2017,2017-02-06 14:00:00,252.0618185,22.49,14,0
06-02-2017,2017-02-06 15:00:00,243.446582,22.97,15,0
06-02-2017,2017-02-06 16:00:00,237.104838,21.22,16,0
06-02-2017,2017-02-06 17:00:00,232.7586545,20.97,17,0
06-02-2017,2017-02-06 18:00:00,114.077102,19.96,18,0
06-02-2017,2017-02-06 19:00:00,87.1428255,18.72,19,0
06-02-2017,2017-02-06 20:00:00,62.5615755,17.51,20,0
06-02-2017,2017-02-06 21:00:00,47.18813400000001,16.82,21,0
06-02-2017,2017-02-06 22:00:00,43.86190850000001,16.48,22,0
06-02-2017,2017-02-06 23:00:00,44.035179,16.04,23,0
06-03-2017,2017-03-06 00:00:00,42.66431,16.07,00,0
06-03-2017,2017-03-06 01:00:00,42.6916225,15.99,01,0
06-03-2017,2017-03-06 02:00:00,43.1452285,15.71,02,0
06-03-2017,2017-03-06 03:00:00,42.848287,15.73,03,0
06-03-2017,2017-03-06 04:00:00,42.526218,15.49,04,0
06-03-2017,2017-03-06 05:00:00,42.3948995,15.01,05,0
06-03-2017,2017-03-06 06:00:00,47.9998615,14.89,06,0
06-03-2017,2017-03-06 07:00:00,50.72870800000001,15.67,07,0
06-03-2017,2017-03-06 08:00:00,50.8394875,16.68,08,0
06-03-2017,2017-03-06 09:00:00,52.788289,16.41,09,0
06-03-2017,2017-03-06 10:00:00,53.51305350000001,17.2,10,0
06-03-2017,2017-03-06 11:00:00,53.8866885,17.76,11,0
06-03-2017,2017-03-06 12:00:00,53.445537,18.76,12,0
06-03-2017,2017-03-06 13:00:00,55.0399315,19.12,13,0
06-03-2017,2017-03-06 14:00:00,54.989458,18.88,14,0
06-03-2017,2017-03-06 15:00:00,55.0377465,18.33,15,0
06-03-2017,2017-03-06 16:00:00,55.74634200000001,18.47,16,0
06-03-2017,2017-03-06 17:00:00,54.650783,17.71,17,0
06-03-2017,2017-03-06 18:00:00,55.8968885,17.0,18,0
06-03-2017,2017-03-06 19:00:00,56.1936115,16.31,19,0
06-03-2017,2017-03-06 20:00:00,46.8186505,15.86,20,0
06-03-2017,2017-03-06 21:00:00,45.056448,15.21,21,0
06-03-2017,2017-03-06 22:00:00,45.4219985,14.8,22,0
06-03-2017,2017-03-06 23:00:00,44.52593,14.66,23,0
06-04-2017,2017-04-06 00:00:00,43.221048,14.45,00,3
06-04-2017,2017-04-06 01:00:00,43.0508365,14.58,01,3
06-04-2017,2017-04-06 02:00:00,43.287909,14.6,02,3
06-04-2017,2017-04-06 03:00:00,42.5211925,14.61,03,3
06-04-2017,2017-04-06 04:00:00,42.5535305,14.59,04,3
06-04-2017,2017-04-06 05:00:00,42.078293,14.41,05,3
06-04-2017,2017-04-06 06:00:00,46.5424665,14.36,06,3
06-04-2017,2017-04-06 07:00:00,46.655868,14.69,07,3
06-04-2017,2017-04-06 08:00:00,47.597166,15.97,08,3
06-04-2017,2017-04-06 09:00:00,49.0853695,16.5,09,3
06-04-2017,2017-04-06 10:00:00,49.5210585,17.6,10,3
06-04-2017,2017-04-06 11:00:00,49.11137100000001,18.34,11,3
06-04-2017,2017-04-06 12:00:00,48.670875,18.7,12,3
06-04-2017,2017-04-06 13:00:00,50.3911255,18.8,13,3
06-04-2017,2017-04-06 14:00:00,50.613777,18.92,14,3
06-04-2017,2017-04-06 15:00:00,51.368476,18.6,15,3
06-04-2017,2017-04-06 16:00:00,51.120697,18.37,16,3
06-04-2017,2017-04-06 17:00:00,50.8364285,18.14,17,3
06-04-2017,2017-04-06 18:00:00,50.883843,17.62,18,3
06-04-2017,2017-04-06 19:00:00,51.392074,17.17,19,3
06-04-2017,2017-04-06 20:00:00,46.8623505,16.16,20,3
06-04-2017,2017-04-06 21:00:00,44.0314645,15.55,21,3
06-04-2017,2017-04-06 22:00:00,44.2185005,15.15,22,3
06-04-2017,2017-04-06 23:00:00,43.3764015,14.94,23,3
06-05-2017,2017-05-06 00:00:00,43.726657,14.83,00,5
06-05-2017,2017-05-06 01:00:00,43.336416,14.61,01,5
06-05-2017,2017-05-06 02:00:00,43.3370715,14.47,02,5
06-05-2017,2017-05-06 03:00:00,42.96562150000001,14.29,03,5
06-05-2017,2017-05-06 04:00:00,43.43015250000001,14.38,04,5
06-05-2017,2017-05-06 05:00:00,52.409847,14.3,05,5
06-05-2017,2017-05-06 06:00:00,71.65357900000002,14.35,06,5
06-05-2017,2017-05-06 07:00:00,97.9917875,14.77,07,5
06-05-2017,2017-05-06 08:00:00,233.3263175,15.55,08,5
06-05-2017,2017-05-06 09:00:00,243.856925,17.18,09,5
06-05-2017,2017-05-06 10:00:00,234.015685,18.57,10,5
06-05-2017,2017-05-06 11:00:00,243.0923935,19.25,11,5
06-05-2017,2017-05-06 12:00:00,234.3895385,19.99,12,5
06-05-2017,2017-05-06 13:00:00,251.224308,19.88,13,5
06-05-2017,2017-05-06 14:00:00,248.203327,20.07,14,5
06-05-2017,2017-05-06 15:00:00,241.817883,19.89,15,5
06-05-2017,2017-05-06 16:00:00,245.314757,19.64,16,5
06-05-2017,2017-05-06 17:00:00,233.558583,19.61,17,5
06-05-2017,2017-05-06 18:00:00,120.4365445,19.29,18,5
06-05-2017,2017-05-06 19:00:00,85.820245,17.99,19,5
06-05-2017,2017-05-06 20:00:00,60.81007950000001,17.31,20,5
06-05-2017,2017-05-06 21:00:00,50.337593,17.05,21,5
06-05-2017,2017-05-06 22:00:00,46.640136,16.56,22,5
06-05-2017,2017-05-06 23:00:00,45.1720345,16.81,23,5
06-06-2017,2017-06-06 00:00:00,44.1127465,16.98,00,1
06-06-2017,2017-06-06 01:00:00,44.334961,17.11,01,1
06-06-2017,2017-06-06 02:00:00,43.7229425,16.96,02,1
06-06-2017,2017-06-06 03:00:00,44.0284055,16.41,03,1
06-06-2017,2017-06-06 04:00:00,43.46882700000001,15.9,04,1
06-06-2017,2017-06-06 05:00:00,53.2141455,16.06,05,1
06-06-2017,2017-06-06 06:00:00,74.53035,15.69,06,1
06-06-2017,2017-06-06 07:00:00,102.4627345,16.32,07,1
06-06-2017,2017-06-06 08:00:00,227.99164,16.2,08,1
06-06-2017,2017-06-06 09:00:00,229.41669700000003,16.76,09,1
06-06-2017,2017-06-06 10:00:00,222.783911,18.67,10,1
06-06-2017,2017-06-06 11:00:00,232.909201,18.78,11,1
06-06-2017,2017-06-06 12:00:00,231.077734,20.16,12,1
06-06-2017,2017-06-06 13:00:00,236.7493385,20.33,13,1
06-06-2017,2017-06-06 14:00:00,247.144476,20.45,14,1
06-06-2017,2017-06-06 15:00:00,234.842052,21.05,15,1
06-06-2017,2017-06-06 16:00:00,240.023561,21.45,16,1
06-06-2017,2017-06-06 17:00:00,220.547345,20.35,17,1
06-06-2017,2017-06-06 18:00:00,113.435149,19.07,18,1
06-06-2017,2017-06-06 19:00:00,86.51966350000002,18.62,19,1
06-06-2017,2017-06-06 20:00:00,62.54540649999999,17.86,20,1
06-06-2017,2017-06-06 21:00:00,51.996008,16.23,21,1
06-06-2017,2017-06-06 22:00:00,49.3051805,15.79,22,1
06-06-2017,2017-06-06 23:00:00,47.573568,15.56,23,1
06-07-2017,2017-07-06 00:00:00,44.929718,15.24,00,3
06-07-2017,2017-07-06 01:00:00,44.3806275,15.15,01,3
06-07-2017,2017-07-06 02:00:00,43.9274585,14.84,02,3
06-07-2017,2017-07-06 03:00:00,43.701748,15.19,03,3
06-07-2017,2017-07-06 04:00:00,43.5809175,15.29,04,3
06-07-2017,2017-07-06 05:00:00,51.097536,15.3,05,3
06-07-2017,2017-07-06 06:00:00,70.37950550000002,15.81,06,3
06-07-2017,2017-07-06 07:00:00,96.0982665,16.64,07,3
06-07-2017,2017-07-06 08:00:00,230.1099975,18.18,08,3
06-07-2017,2017-07-06 09:00:00,242.240462,20.58,09,3
06-07-2017,2017-07-06 10:00:00,242.6501495,21.07,10,3
06-07-2017,2017-07-06 11:00:00,252.079954,24.22,11,3
06-07-2017,2017-07-06 12:00:00,248.07484900000003,26.3,12,3
06-07-2017,2017-07-06 13:00:00,260.463799,27.32,13,3
06-07-2017,2017-07-06 14:00:00,260.71857,29.45,14,3
06-07-2017,2017-07-06 15:00:00,269.722955,30.93,15,3
06-07-2017,2017-07-06 16:00:00,267.374517,30.92,16,3
06-07-2017,2017-07-06 17:00:00,255.5263545,29.56,17,3
06-07-2017,2017-07-06 18:00:00,119.245501,28.12,18,3
06-07-2017,2017-07-06 19:00:00,88.883178,26.66,19,3
06-07-2017,2017-07-06 20:00:00,64.9244345,25.34,20,3
06-07-2017,2017-07-06 21:00:00,51.046844,24.03,21,3
06-07-2017,2017-07-06 22:00:00,47.8919225,23.03,22,3
06-07-2017,2017-07-06 23:00:00,47.009838,22.76,23,3
06-08-2017,2017-08-06 00:00:00,45.312967,22.52,00,6
06-08-2017,2017-08-06 01:00:00,44.612893,21.16,01,6
06-08-2017,2017-08-06 02:00:00,44.149236,20.36,02,6
06-08-2017,2017-08-06 03:00:00,44.404444,19.51,03,6
06-08-2017,2017-08-06 04:00:00,44.9954865,20.35,04,6
06-08-2017,2017-08-06 05:00:00,53.6393465,20.07,05,6
06-08-2017,2017-08-06 06:00:00,71.092034,19.4,06,6
06-08-2017,2017-08-06 07:00:00,98.8369455,19.45,07,6
06-08-2017,2017-08-06 08:00:00,232.30614100000003,22.52,08,6
06-08-2017,2017-08-06 09:00:00,253.542593,22.54,09,6
06-08-2017,2017-08-06 10:00:00,261.0412945,22.27,10,6
06-08-2017,2017-08-06 11:00:00,260.0160925,22.29,11,6
06-08-2017,2017-08-06 12:00:00,264.582087,22.38,12,6
06-08-2017,2017-08-06 13:00:00,263.8459605,22.85,13,6
06-08-2017,2017-08-06 14:00:00,263.387329,21.24,14,6
06-08-2017,2017-08-06 15:00:00,256.95993300000004,21.0,15,6
06-08-2017,2017-08-06 16:00:00,248.3438225,21.84,16,6
06-08-2017,2017-08-06 17:00:00,238.958155,23.33,17,6
06-08-2017,2017-08-06 18:00:00,116.5760865,23.4,18,6
06-08-2017,2017-08-06 19:00:00,87.4281865,21.64,19,6
06-08-2017,2017-08-06 20:00:00,62.9824065,19.18,20,6
06-08-2017,2017-08-06 21:00:00,50.1280515,17.26,21,6
06-08-2017,2017-08-06 22:00:00,46.7391165,16.54,22,6
06-08-2017,2017-08-06 23:00:00,45.313404,16.26,23,6
06-09-2017,2017-09-06 00:00:00,44.09679600000001,16.5,00,2
06-09-2017,2017-09-06 01:00:00,44.599783,16.74,01,2
06-09-2017,2017-09-06 02:00:00,44.274655,16.92,02,2
06-09-2017,2017-09-06 03:00:00,45.014059,16.89,03,2
06-09-2017,2017-09-06 04:00:00,43.8942465,16.9,04,2
06-09-2017,2017-09-06 05:00:00,51.8061315,17.01,05,2
06-09-2017,2017-09-06 06:00:00,71.671933,16.84,06,2
06-09-2017,2017-09-06 07:00:00,98.596814,17.01,07,2
06-09-2017,2017-09-06 08:00:00,234.844237,18.38,08,2
06-09-2017,2017-09-06 09:00:00,257.867145,19.37,09,2
06-09-2017,2017-09-06 10:00:00,257.91106349999995,20.71,10,2
06-09-2017,2017-09-06 11:00:00,256.361243,21.12,11,2
06-09-2017,2017-09-06 12:00:00,257.677487,21.83,12,2
06-09-2017,2017-09-06 13:00:00,255.665539,23.13,13,2
06-09-2017,2017-09-06 14:00:00,256.980035,24.24,14,2
06-09-2017,2017-09-06 15:00:00,253.227079,23.98,15,2
06-09-2017,2017-09-06 16:00:00,251.5579575,23.15,16,2
06-09-2017,2017-09-06 17:00:00,231.130611,22.94,17,2
06-09-2017,2017-09-06 18:00:00,111.4745485,22.17,18,2
06-09-2017,2017-09-06 19:00:00,79.052426,21.15,19,2
06-09-2017,2017-09-06 20:00:00,56.740080000000006,19.96,20,2
06-09-2017,2017-09-06 21:00:00,47.4645365,18.85,21,2
06-09-2017,2017-09-06 22:00:00,45.5426105,18.35,22,2
06-09-2017,2017-09-06 23:00:00,44.757977,17.99,23,2
06-10-2017,2017-10-06 00:00:00,44.0301535,17.9,00,4
06-10-2017,2017-10-06 01:00:00,43.447414,17.91,01,4
06-10-2017,2017-10-06 02:00:00,43.7766935,17.38,02,4
06-10-2017,2017-10-06 03:00:00,42.756954,17.29,03,4
06-10-2017,2017-10-06 04:00:00,43.4485065,17.05,04,4
06-10-2017,2017-10-06 05:00:00,42.7794595,17.0,05,4
06-10-2017,2017-10-06 06:00:00,47.574879,16.71,06,4
06-10-2017,2017-10-06 07:00:00,50.390033,17.9,07,4
06-10-2017,2017-10-06 08:00:00,51.99863,18.66,08,4
06-10-2017,2017-10-06 09:00:00,52.9904015,19.79,09,4
06-10-2017,2017-10-06 10:00:00,53.7726315,21.08,10,4
06-10-2017,2017-10-06 11:00:00,53.4759085,23.12,11,4
06-10-2017,2017-10-06 12:00:00,52.7675315,25.2,12,4
06-10-2017,2017-10-06 13:00:00,54.5736525,26.73,13,4
06-10-2017,2017-10-06 14:00:00,55.497252,26.31,14,4
06-10-2017,2017-10-06 15:00:00,55.01982950000001,26.62,15,4
06-10-2017,2017-10-06 16:00:00,55.1985625,25.18,16,4
06-10-2017,2017-10-06 17:00:00,53.837089,23.41,17,4
06-10-2017,2017-10-06 18:00:00,54.093171,22.23,18,4
06-10-2017,2017-10-06 19:00:00,53.153184,21.95,19,4
06-10-2017,2017-10-06 20:00:00,46.4192325,21.09,20,4
06-10-2017,2017-10-06 21:00:00,46.0643885,20.04,21,4
06-10-2017,2017-10-06 22:00:00,45.0636585,19.1,22,4
06-10-2017,2017-10-06 23:00:00,43.1478505,18.02,23,4
06-11-2017,2017-11-06 00:00:00,43.54705,17.9,00,0
06-11-2017,2017-11-06 01:00:00,42.3241055,17.39,01,0
06-11-2017,2017-11-06 02:00:00,42.7698455,17.23,02,0
06-11-2017,2017-11-06 03:00:00,42.427019,17.16,03,0
06-11-2017,2017-11-06 04:00:00,42.1152195,17.09,04,0
06-11-2017,2017-11-06 05:00:00,42.4683155,16.98,05,0
06-11-2017,2017-11-06 06:00:00,47.0100565,17.01,06,0
06-11-2017,2017-11-06 07:00:00,47.4881345,17.56,07,0
06-11-2017,2017-11-06 08:00:00,47.058782,18.21,08,0
06-11-2017,2017-11-06 09:00:00,46.7024085,18.92,09,0
06-11-2017,2017-11-06 10:00:00,47.8150105,20.71,10,0
06-11-2017,2017-11-06 11:00:00,47.589737,21.44,11,0
06-11-2017,2017-11-06 12:00:00,49.764249,23.7,12,0
06-11-2017,2017-11-06 13:00:00,49.546623,24.84,13,0
06-11-2017,2017-11-06 14:00:00,49.80467150000001,25.33,14,0
06-11-2017,2017-11-06 15:00:00,48.816833,24.9,15,0
06-11-2017,2017-11-06 16:00:00,52.023539,25.46,16,0
06-11-2017,2017-11-06 17:00:00,52.88814350000001,23.33,17,0
06-11-2017,2017-11-06 18:00:00,54.33221,22.15,18,0
06-11-2017,2017-11-06 19:00:00,51.7589355,21.64,19,0
06-11-2017,2017-11-06 20:00:00,46.74064600000001,20.36,20,0
06-11-2017,2017-11-06 21:00:00,47.3557235,18.97,21,0
06-11-2017,2017-11-06 22:00:00,47.54844050000001,18.46,22,0
06-11-2017,2017-11-06 23:00:00,48.2227315,18.41,23,0
06-12-2017,2017-12-06 00:00:00,46.424695,17.95,00,2
06-12-2017,2017-12-06 01:00:00,44.752296,17.51,01,2
06-12-2017,2017-12-06 02:00:00,44.397015,17.5,02,2
06-12-2017,2017-12-06 03:00:00,43.8265115,17.94,03,2
06-12-2017,2017-12-06 04:00:00,43.784778,17.8,04,2
06-12-2017,2017-12-06 05:00:00,57.341392000000006,17.26,05,2
06-12-2017,2017-12-06 06:00:00,70.953942,17.72,06,2
06-12-2017,2017-12-06 07:00:00,97.025799,18.02,07,2
06-12-2017,2017-12-06 08:00:00,246.054598,19.04,08,2
06-12-2017,2017-12-06 09:00:00,266.051718,21.39,09,2
06-12-2017,2017-12-06 10:00:00,268.75958849999995,22.6,10,2
06-12-2017,2017-12-06 11:00:00,265.214863,25.46,11,2
06-12-2017,2017-12-06 12:00:00,263.579609,27.6,12,2
06-12-2017,2017-12-06 13:00:00,267.770002,29.37,13,2
06-12-2017,2017-12-06 14:00:00,264.876188,29.2,14,2
06-12-2017,2017-12-06 15:00:00,261.6294965,30.47,15,2
06-12-2017,2017-12-06 16:00:00,259.624759,30.1,16,2
06-12-2017,2017-12-06 17:00:00,250.5432435,29.48,17,2
06-12-2017,2017-12-06 18:00:00,115.358386,27.13,18,2
06-12-2017,2017-12-06 19:00:00,80.055778,23.64,19,2
06-12-2017,2017-12-06 20:00:00,54.4032225,22.31,20,2
06-12-2017,2017-12-06 21:00:00,46.38033950000001,21.08,21,2
06-12-2017,2017-12-06 22:00:00,45.064751,20.74,22,2
06-12-2017,2017-12-06 23:00:00,44.6441385,21.28,23,2
13-06-2017,2017-06-13 00:00:00,44.120394,21.42,00,1
13-06-2017,2017-06-13 01:00:00,43.62571,20.73,01,1
13-06-2017,2017-06-13 02:00:00,43.59359050000001,20.12,02,1
13-06-2017,2017-06-13 03:00:00,42.999052,19.5,03,1
13-06-2017,2017-06-13 04:00:00,43.49024,17.26,04,1
13-06-2017,2017-06-13 05:00:00,44.06271,16.6,05,1
13-06-2017,2017-06-13 06:00:00,54.17816750000001,16.96,06,1
13-06-2017,2017-06-13 07:00:00,69.382053,18.77,07,1
13-06-2017,2017-06-13 08:00:00,200.0557595,19.86,08,1
13-06-2017,2017-06-13 09:00:00,210.5909555,21.83,09,1
13-06-2017,2017-06-13 10:00:00,210.80224500000003,22.41,10,1
13-06-2017,2017-06-13 11:00:00,211.0515535,25.5,11,1
13-06-2017,2017-06-13 12:00:00,209.6059575,27.23,12,1
13-06-2017,2017-06-13 13:00:00,211.5187065,28.95,13,1
13-06-2017,2017-06-13 14:00:00,213.51885550000003,30.11,14,1
13-06-2017,2017-06-13 15:00:00,213.646678,25.88,15,1
13-06-2017,2017-06-13 16:00:00,213.10195750000003,26.04,16,1
13-06-2017,2017-06-13 17:00:00,212.682656,25.04,17,1
13-06-2017,2017-06-13 18:00:00,87.677932,22.35,18,1
13-06-2017,2017-06-13 19:00:00,69.93354699999999,22.74,19,1
13-06-2017,2017-06-13 20:00:00,52.054129,23.3,20,1
13-06-2017,2017-06-13 21:00:00,46.5866035,22.22,21,1
13-06-2017,2017-06-13 22:00:00,45.5574685,21.57,22,1
13-06-2017,2017-06-13 23:00:00,44.3561555,21.48,23,1
14-06-2017,2017-06-14 00:00:00,43.234595,21.5,00,2
14-06-2017,2017-06-14 01:00:00,42.5946085,21.33,01,2
14-06-2017,2017-06-14 02:00:00,43.59424600000001,20.96,02,2
14-06-2017,2017-06-14 03:00:00,43.169919,20.68,03,2
14-06-2017,2017-06-14 04:00:00,42.6680245,19.93,04,2
14-06-2017,2017-06-14 05:00:00,49.7959315,19.48,05,2
14-06-2017,2017-06-14 06:00:00,67.7780445,18.4,06,2
14-06-2017,2017-06-14 07:00:00,91.658128,19.76,07,2
14-06-2017,2017-06-14 08:00:00,239.7489065,21.33,08,2
14-06-2017,2017-06-14 09:00:00,258.67341,21.56,09,2
14-06-2017,2017-06-14 10:00:00,261.25367650000004,21.5,10,2
14-06-2017,2017-06-14 11:00:00,260.9027655,22.38,11,2
14-06-2017,2017-06-14 12:00:00,257.326139,23.28,12,2
14-06-2017,2017-06-14 13:00:00,264.3528805,23.36,13,2
14-06-2017,2017-06-14 14:00:00,264.6452335,22.25,14,2
14-06-2017,2017-06-14 15:00:00,262.2592135,22.73,15,2
14-06-2017,2017-06-14 16:00:00,259.5511245,23.75,16,2
14-06-2017,2017-06-14 17:00:00,246.202304,24.62,17,2
14-06-2017,2017-06-14 18:00:00,114.3500085,22.68,18,2
14-06-2017,2017-06-14 19:00:00,84.9486485,21.96,19,2
14-06-2017,2017-06-14 20:00:00,57.916047,20.46,20,2
14-06-2017,2017-06-14 21:00:00,50.3041625,18.25,21,2
14-06-2017,2017-06-14 22:00:00,49.173862,18.51,22,2
14-06-2017,2017-06-14 23:00:00,47.530305,17.53,23,2
15-06-2017,2017-06-15 00:00:00,44.2123825,17.08,00,3
15-06-2017,2017-06-15 01:00:00,43.9829575,16.94,01,3
