Date,Power_kW,Temperature (C),Year
27/02/2018 19:59,96.8166945,13.38,2018
27/02/2018 20:59,65.043954,13.49,2018
27/02/2018 21:59,51.741674,13.35,2018
27/02/2018 22:59,50.7844255,13.33,2018
27/02/2018 23:59,47.994836,13.26,2018
28/02/2018 0:59,43.2920605,13.35,2018
28/02/2018 1:59,42.645519,13.37,2018
28/02/2018 2:59,43.162927,13.35,2018
28/02/2018 3:59,42.471593,12.5,2018
28/02/2018 4:59,50.697244,12.54,2018
28/02/2018 5:59,51.6971,12.87,2018
28/02/2018 6:59,96.6305325,13.21,2018
28/02/2018 7:59,125.694747,13.34,2018
28/02/2018 8:59,155.146799,13.43,2018
28/02/2018 9:59,263.737366,13.58,2018
28/02/2018 10:59,242.7768795,13.59,2018
28/02/2018 11:59,251.1484885,13.55,2018
28/02/2018 12:59,237.1889605,13.73,2018
28/02/2018 13:59,244.6817625,14.02,2018
28/02/2018 14:59,254.90297400000003,13.58,2018
28/02/2018 15:59,223.2635185,14.79,2018
28/02/2018 16:59,175.663075,14.18,2018
28/02/2018 17:59,167.27442299999996,13.7,2018
28/02/2018 18:59,120.8958315,13.76,2018
28/02/2018 19:59,92.983112,13.23,2018
28/02/2018 20:59,65.299162,12.92,2018
28/02/2018 21:59,50.7970985,13.8,2018
28/02/2018 22:59,44.7538255,13.8,2018
28/02/2018 23:59,44.822653,13.11,2018
01/03/2018 0:59,43.0853595,13.55,2018
01/03/2018 1:59,42.525781,13.58,2018
01/03/2018 2:59,42.7925695,13.37,2018
01/03/2018 3:59,40.807934,12.95,2018
01/03/2018 4:59,49.401102,12.57,2018
01/03/2018 5:59,48.6968765,12.31,2018
01/03/2018 6:59,92.9999365,11.76,2018
01/03/2018 7:59,119.872596,11.78,2018
01/03/2018 8:59,150.269442,12.21,2018
01/03/2018 9:59,249.835959,12.51,2018
01/03/2018 10:59,226.37474,12.01,2018
01/03/2018 11:59,233.75567,12.58,2018
01/03/2018 12:59,232.9413205,12.57,2018
01/03/2018 13:59,232.6843645,12.5,2018
01/03/2018 14:59,227.389454,12.67,2018
01/03/2018 15:59,219.037073,12.41,2018
01/03/2018 16:59,170.245586,12.18,2018
01/03/2018 17:59,161.220662,11.76,2018
01/03/2018 18:59,118.005295,11.36,2018
01/03/2018 19:59,95.41021,11.01,2018
01/03/2018 20:59,66.34534000000001,11.25,2018
01/03/2018 21:59,54.7252915,11.3,2018
01/03/2018 22:59,52.417713,11.47,2018
01/03/2018 23:59,49.7041615,11.68,2018
02/03/2018 0:59,45.389005,11.62,2018
02/03/2018 1:59,46.5193055,11.33,2018
02/03/2018 2:59,43.68689000000001,11.06,2018
02/03/2018 3:59,43.287909,10.39,2018
02/03/2018 4:59,51.555512,9.65,2018
02/03/2018 5:59,49.8400685,9.19,2018
02/03/2018 6:59,90.457689,9.31,2018
02/03/2018 7:59,120.299545,9.8,2018
02/03/2018 8:59,143.40155,10.59,2018
02/03/2018 9:59,246.3419255,13.54,2018
02/03/2018 10:59,234.862591,14.01,2018
02/03/2018 11:59,242.098874,14.68,2018
02/03/2018 12:59,226.033443,14.99,2018
02/03/2018 13:59,233.002719,14.98,2018
02/03/2018 14:59,245.3014285,14.85,2018
02/03/2018 15:59,206.924744,12.43,2018
02/03/2018 16:59,167.5158655,11.4,2018
02/03/2018 17:59,149.2195495,12.6,2018
02/03/2018 18:59,111.817375,12.92,2018
02/03/2018 19:59,90.726881,12.88,2018
02/03/2018 20:59,59.3059255,12.72,2018
02/03/2018 21:59,51.5858835,12.34,2018
02/03/2018 22:59,46.045379,12.1,2018
02/03/2018 23:59,44.1389665,12.58,2018
03/03/2018 0:59,45.8336525,12.53,2018
03/03/2018 1:59,44.89432100000001,12.42,2018
03/03/2018 2:59,44.143118,12.75,2018
03/03/2018 3:59,44.4330675,12.6,2018
03/03/2018 4:59,43.7845595,12.59,2018
03/03/2018 5:59,42.5832465,12.67,2018
03/03/2018 6:59,43.8649675,12.17,2018
03/03/2018 7:59,49.976194,12.37,2018
03/03/2018 8:59,63.5588095,12.39,2018
03/03/2018 9:59,94.948738,11.46,2018
03/03/2018 10:59,104.157202,11.37,2018
03/03/2018 11:59,99.0038795,11.55,2018
03/03/2018 12:59,88.28558050000002,11.35,2018
03/03/2018 13:59,94.583406,13.6,2018
03/03/2018 14:59,98.1539145,14.09,2018
03/03/2018 15:59,64.525672,14.34,2018
03/03/2018 16:59,60.6103705,13.78,2018
03/03/2018 17:59,58.513863,13.28,2018
03/03/2018 18:59,57.9236945,12.66,2018
03/03/2018 19:59,56.689388,11.9,2018
03/03/2018 20:59,49.5118815,11.73,2018
03/03/2018 21:59,51.29615250000001,11.75,2018
03/03/2018 22:59,51.0597355,10.98,2018
03/03/2018 23:59,46.334673,11.09,2018
04/03/2018 0:59,44.32491,11.21,2018
04/03/2018 1:59,43.552731,10.89,2018
04/03/2018 2:59,43.416824,10.8,2018
04/03/2018 3:59,43.022213,10.43,2018
04/03/2018 4:59,43.414202,10.17,2018
04/03/2018 5:59,43.09694,9.98,2018
04/03/2018 6:59,43.8815735,9.92,2018
04/03/2018 7:59,42.7908215,10.19,2018
04/03/2018 8:59,43.9877645,11.32,2018
04/03/2018 9:59,43.667225,12.13,2018
04/03/2018 10:59,45.032413,11.9,2018
04/03/2018 11:59,44.4990545,12.56,2018
04/03/2018 12:59,44.515879,11.88,2018
04/03/2018 13:59,45.8646795,11.37,2018
04/03/2018 14:59,46.131031,12.43,2018
04/03/2018 15:59,49.112682,13.28,2018
04/03/2018 16:59,50.0306005,12.94,2018
04/03/2018 17:59,51.452817,12.78,2018
04/03/2018 18:59,51.927399,12.03,2018
04/03/2018 19:59,52.193532,11.94,2018
04/03/2018 20:59,49.2230245,11.56,2018
04/03/2018 21:59,48.089665,11.33,2018
04/03/2018 22:59,47.1848565,11.17,2018
04/03/2018 23:59,43.8894395,11.83,2018
05/03/2018 0:59,42.8607415,12.02,2018
05/03/2018 1:59,43.4589945,11.73,2018
05/03/2018 2:59,42.950982,12.25,2018
05/03/2018 3:59,42.541513,12.14,2018
05/03/2018 4:59,46.66723,12.45,2018
05/03/2018 5:59,55.68210300000001,12.31,2018
05/03/2018 6:59,92.8456755,10.87,2018
05/03/2018 7:59,123.3268625,12.1,2018
05/03/2018 8:59,145.7178685,12.2,2018
05/03/2018 9:59,240.637983,10.68,2018
05/03/2018 10:59,222.721857,10.09,2018
05/03/2018 11:59,230.7646235,11.4,2018
05/03/2018 12:59,228.8614885,12.25,2018
05/03/2018 13:59,240.23048050000003,11.84,2018
05/03/2018 14:59,227.09884900000003,12.72,2018
05/03/2018 15:59,213.323298,12.46,2018
05/03/2018 16:59,172.684483,12.67,2018
05/03/2018 17:59,161.5980115,12.53,2018
05/03/2018 18:59,118.2952445,11.97,2018
05/03/2018 19:59,91.815448,11.54,2018
05/03/2018 20:59,68.2871495,11.26,2018
05/03/2018 21:59,56.94721800000001,11.16,2018
05/03/2018 22:59,51.1558755,11.27,2018
05/03/2018 23:59,47.83402,11.49,2018
06/03/2018 0:59,44.8871105,11.25,2018
06/03/2018 1:59,43.375746,11.82,2018
06/03/2018 2:59,45.451933,12.03,2018
06/03/2018 3:59,44.809543,11.29,2018
06/03/2018 4:59,52.574596,10.08,2018
06/03/2018 5:59,55.3305365,9.69,2018
06/03/2018 6:59,95.5821695,10.08,2018
06/03/2018 7:59,127.2991925,10.54,2018
06/03/2018 8:59,155.941702,11.16,2018
06/03/2018 9:59,251.6807545,11.09,2018
06/03/2018 10:59,228.335996,11.93,2018
06/03/2018 11:59,230.722453,12.62,2018
06/03/2018 12:59,223.4850775,12.88,2018
06/03/2018 13:59,250.114765,12.43,2018
06/03/2018 14:59,251.5535875,12.52,2018
06/03/2018 15:59,227.9704455,12.28,2018
06/03/2018 16:59,183.1102105,12.54,2018
06/03/2018 17:59,175.2337225,11.66,2018
06/03/2018 18:59,128.9720285,11.22,2018
06/03/2018 19:59,96.8210645,10.82,2018
06/03/2018 20:59,66.11373,10.49,2018
06/03/2018 21:59,55.11553249999999,9.99,2018
06/03/2018 22:59,51.113268,9.54,2018
06/03/2018 23:59,48.8406495,9.43,2018
07/03/2018 0:59,48.1034305,9.4,2018
07/03/2018 1:59,46.809692,9.18,2018
07/03/2018 2:59,45.971089,9.15,2018
07/03/2018 3:59,45.747345,9.07,2018
07/03/2018 4:59,52.54444300000001,8.81,2018
07/03/2018 5:59,54.267971,8.44,2018
07/03/2018 6:59,97.675181,8.12,2018
07/03/2018 7:59,132.5584875,8.87,2018
07/03/2018 8:59,159.7372655,9.62,2018
07/03/2018 9:59,252.3873835,9.7,2018
07/03/2018 10:59,228.464911,10.5,2018
07/03/2018 11:59,233.902502,11.72,2018
07/03/2018 12:59,242.1410445,11.5,2018
07/03/2018 13:59,253.415863,11.63,2018
07/03/2018 14:59,252.70879700000003,11.82,2018
07/03/2018 15:59,223.8058355,10.6,2018
07/03/2018 16:59,200.054667,9.92,2018
07/03/2018 17:59,185.8707395,9.54,2018
07/03/2018 18:59,138.3019785,8.99,2018
07/03/2018 19:59,92.9933815,7.91,2018
07/03/2018 20:59,64.6036765,7.79,2018
07/03/2018 21:59,54.286762,8.09,2018
07/03/2018 22:59,49.61698,8.53,2018
07/03/2018 23:59,46.40153400000001,8.68,2018
08/03/2018 0:59,44.4335045,8.97,2018
08/03/2018 1:59,44.4116545,9.97,2018
08/03/2018 2:59,43.435178,11.05,2018
08/03/2018 3:59,43.945157,11.17,2018
08/03/2018 4:59,49.903215,10.61,2018
08/03/2018 5:59,57.751953500000006,9.3,2018
08/03/2018 6:59,95.879985,9.12,2018
08/03/2018 7:59,130.81638700000002,9.61,2018
08/03/2018 8:59,159.957732,11.71,2018
08/03/2018 9:59,258.4647425,13.24,2018
08/03/2018 10:59,241.1376925,13.31,2018
08/03/2018 11:59,243.893196,13.49,2018
08/03/2018 12:59,249.0058775,13.55,2018
08/03/2018 13:59,258.4520695,13.6,2018
08/03/2018 14:59,251.8489995,14.45,2018
08/03/2018 15:59,237.43084,14.39,2018
08/03/2018 16:59,192.953417,14.16,2018
08/03/2018 17:59,175.49155249999995,14.02,2018
08/03/2018 18:59,133.879757,13.93,2018
08/03/2018 19:59,93.846187,13.73,2018
08/03/2018 20:59,64.183501,13.58,2018
08/03/2018 21:59,53.76629499999999,13.64,2018
08/03/2018 22:59,47.36206,14.03,2018
08/03/2018 23:59,47.275534,14.07,2018
09/03/2018 0:59,47.17174650000001,13.94,2018
09/03/2018 1:59,47.151426,13.7,2018
09/03/2018 2:59,46.093449,13.86,2018
09/03/2018 3:59,46.3475645,13.99,2018
09/03/2018 4:59,52.974451,14.01,2018
09/03/2018 5:59,53.916186,14.33,2018
09/03/2018 6:59,97.7016195,14.26,2018
09/03/2018 7:59,135.3649015,14.17,2018
09/03/2018 8:59,167.2728935,14.8,2018
09/03/2018 9:59,271.019971,14.75,2018
09/03/2018 10:59,249.332972,14.74,2018
09/03/2018 11:59,253.417174,14.38,2018
09/03/2018 12:59,245.736025,14.34,2018
09/03/2018 13:59,250.9588305,13.73,2018
09/03/2018 14:59,257.4238085,14.3,2018
09/03/2018 15:59,230.9612735,15.17,2018
09/03/2018 16:59,192.72574,14.85,2018
09/03/2018 17:59,168.412371,14.62,2018
09/03/2018 18:59,122.2531535,14.85,2018
09/03/2018 19:59,94.5403615,14.54,2018
09/03/2018 20:59,62.96296,14.69,2018
09/03/2018 21:59,46.9860215,14.81,2018
09/03/2018 22:59,45.993376,14.71,2018
09/03/2018 23:59,45.4740015,14.44,2018
10/03/2018 0:59,44.751422,14.38,2018
10/03/2018 1:59,45.1838335,13.82,2018
10/03/2018 2:59,45.957979,13.22,2018
10/03/2018 3:59,45.7235285,13.13,2018
10/03/2018 4:59,44.637802,12.97,2018
10/03/2018 5:59,44.144866,12.84,2018
10/03/2018 6:59,44.843192,12.8,2018
10/03/2018 7:59,45.9315405,12.72,2018
10/03/2018 8:59,46.021781,11.45,2018
10/03/2018 9:59,84.5544745,13.25,2018
10/03/2018 10:59,94.2182925,13.83,2018
10/03/2018 11:59,84.2721725,13.74,2018
10/03/2018 12:59,77.36254699999998,14.07,2018
10/03/2018 13:59,82.8156515,14.18,2018
10/03/2018 14:59,89.768977,14.66,2018
10/03/2018 15:59,56.7464165,13.75,2018
10/03/2018 16:59,55.020485,13.08,2018
10/03/2018 17:59,56.0778065,12.94,2018
10/03/2018 18:59,54.94160649999999,12.29,2018
10/03/2018 19:59,50.9985555,11.95,2018
10/03/2018 20:59,45.2034985,12.15,2018
10/03/2018 21:59,44.0974515,12.48,2018
10/03/2018 22:59,43.9707215,11.65,2018
10/03/2018 23:59,44.237947,12.51,2018
11/03/2018 0:59,43.650619,12.59,2018
11/03/2018 1:59,44.344575,12.26,2018
11/03/2018 2:59,43.651056,11.02,2018
11/03/2018 3:59,43.308448,10.45,2018
11/03/2018 4:59,43.9274585,8.27,2018
11/03/2018 5:59,42.6758905,9.78,2018
11/03/2018 6:59,42.88390250000001,10.73,2018
11/03/2018 7:59,42.570792,11.48,2018
11/03/2018 8:59,45.160454,10.54,2018
11/03/2018 9:59,44.1437735,10.7,2018
11/03/2018 10:59,46.0547745,12.28,2018
11/03/2018 11:59,45.2703595,12.66,2018
11/03/2018 12:59,46.3689775,10.71,2018
11/03/2018 13:59,47.830961,12.38,2018
11/03/2018 14:59,49.4769215,9.82,2018
11/03/2018 15:59,53.148814,13.52,2018
11/03/2018 16:59,53.5501985,13.25,2018
11/03/2018 17:59,54.22274150000001,11.35,2018
11/03/2018 18:59,56.1184475,11.64,2018
11/03/2018 19:59,54.49761450000001,12.03,2018
11/03/2018 20:59,50.931039,11.95,2018
11/03/2018 21:59,49.0853695,12.1,2018
11/03/2018 22:59,47.6450175,10.95,2018
11/03/2018 23:59,45.95929,11.03,2018
12/03/2018 0:59,45.798474,11.23,2018
12/03/2018 1:59,45.4272425,11.42,2018
12/03/2018 2:59,45.284562,11.44,2018
12/03/2018 3:59,45.274511,11.09,2018
12/03/2018 4:59,51.95493,10.61,2018
12/03/2018 5:59,53.732209,10.44,2018
12/03/2018 6:59,96.65129,10.42,2018
12/03/2018 7:59,130.51944550000002,11.0,2018
12/03/2018 8:59,150.2486845,12.34,2018
12/03/2018 9:59,250.4562805,12.77,2018
12/03/2018 10:59,229.929735,13.05,2018
12/03/2018 11:59,234.812336,13.15,2018
12/03/2018 12:59,234.4052705,13.91,2018
12/03/2018 13:59,233.825153,14.68,2018
12/03/2018 14:59,239.098432,14.04,2018
12/03/2018 15:59,232.303519,13.86,2018
12/03/2018 16:59,182.307223,13.95,2018
12/03/2018 17:59,172.707207,13.36,2018
12/03/2018 18:59,132.553899,12.87,2018
12/03/2018 19:59,99.621579,12.52,2018
12/03/2018 20:59,74.7809695,11.9,2018
12/03/2018 21:59,58.9777385,12.49,2018
12/03/2018 22:59,45.7051745,12.59,2018
12/03/2018 23:59,46.2680305,12.81,2018
13/03/2018 0:59,43.7854335,13.02,2018
13/03/2018 1:59,41.3932955,13.24,2018
13/03/2018 2:59,41.792058,13.2,2018
13/03/2018 3:59,42.29351550000001,12.96,2018
13/03/2018 4:59,46.803137,12.6,2018
13/03/2018 5:59,53.421502,12.35,2018
13/03/2018 6:59,93.9534705,12.08,2018
13/03/2018 7:59,134.918506,12.46,2018
13/03/2018 8:59,153.3107435,13.2,2018
13/03/2018 9:59,256.773334,14.22,2018
13/03/2018 10:59,245.211188,14.18,2018
13/03/2018 11:59,244.5327455,14.29,2018
13/03/2018 12:59,236.21925750000003,14.39,2018
13/03/2018 13:59,245.570402,14.47,2018
13/03/2018 14:59,256.47945150000004,14.61,2018
13/03/2018 15:59,217.597158,14.27,2018
13/03/2018 16:59,192.50724,14.61,2018
13/03/2018 17:59,184.64998,14.64,2018
13/03/2018 18:59,133.448875,14.38,2018
13/03/2018 19:59,99.988659,14.31,2018
13/03/2018 20:59,71.5074025,14.07,2018
13/03/2018 21:59,55.4852345,14.01,2018
13/03/2018 22:59,51.4761965,13.94,2018
13/03/2018 23:59,49.5507745,13.94,2018
14/03/2018 0:59,46.9038655,13.92,2018
14/03/2018 1:59,45.284999,13.83,2018
14/03/2018 2:59,44.1568835,13.49,2018
14/03/2018 3:59,44.1887845,13.47,2018
14/03/2018 4:59,50.622517,13.44,2018
14/03/2018 5:59,53.777657,13.79,2018
14/03/2018 6:59,96.8634535,13.92,2018
14/03/2018 7:59,139.384646,13.88,2018
14/03/2018 8:59,168.420674,14.01,2018
14/03/2018 9:59,285.1256755,14.15,2018
14/03/2018 10:59,271.6389815,13.87,2018
14/03/2018 11:59,254.483017,14.06,2018
14/03/2018 12:59,271.56163250000003,14.76,2018
14/03/2018 13:59,268.6905425,13.87,2018
14/03/2018 14:59,283.2378355,12.33,2018
14/03/2018 15:59,253.1211065,11.64,2018
14/03/2018 16:59,203.500849,12.09,2018
14/03/2018 17:59,183.1442965,12.78,2018
14/03/2018 18:59,134.7019725,12.81,2018
14/03/2018 19:59,100.0701595,12.68,2018
14/03/2018 20:59,68.8124235,12.7,2018
14/03/2018 21:59,51.4591535,12.32,2018
14/03/2018 22:59,46.103937,11.34,2018
14/03/2018 23:59,46.4559405,11.62,2018
15/03/2018 0:59,46.150696,11.89,2018
15/03/2018 1:59,44.2656965,11.8,2018
15/03/2018 2:59,43.8855065,11.75,2018
15/03/2018 3:59,43.864312,11.39,2018
15/03/2018 4:59,53.12980450000001,10.85,2018
15/03/2018 5:59,50.798628,11.05,2018
15/03/2018 6:59,96.8459735,10.7,2018
15/03/2018 7:59,126.8683105,10.75,2018
15/03/2018 8:59,161.50951899999995,10.65,2018
15/03/2018 9:59,272.862363,9.9,2018
15/03/2018 10:59,244.837116,12.19,2018
15/03/2018 11:59,250.544773,12.25,2018
15/03/2018 12:59,241.076294,8.29,2018
15/03/2018 13:59,249.7116325,12.73,2018
15/03/2018 14:59,256.4222045,10.73,2018
15/03/2018 15:59,239.6632545,11.68,2018
15/03/2018 16:59,191.910735,11.81,2018
15/03/2018 17:59,172.091037,12.1,2018
15/03/2018 18:59,133.172254,11.88,2018
15/03/2018 19:59,93.441088,11.16,2018
15/03/2018 20:59,61.3965335,10.69,2018
15/03/2018 21:59,48.8843495,10.65,2018
15/03/2018 22:59,46.149822,9.71,2018
15/03/2018 23:59,45.9590715,9.91,2018
16/03/2018 0:59,43.928551,9.95,2018
16/03/2018 1:59,43.6862345,9.55,2018
16/03/2018 2:59,43.1592125,9.42,2018
16/03/2018 3:59,43.38710800000001,9.59,2018
16/03/2018 4:59,53.461269,9.15,2018
16/03/2018 5:59,52.5363585,9.01,2018
16/03/2018 6:59,94.721935,9.45,2018
16/03/2018 7:59,132.3107085,9.67,2018
16/03/2018 8:59,155.0622395,11.39,2018
16/03/2018 9:59,249.8497245,11.26,2018
16/03/2018 10:59,244.784676,12.86,2018
16/03/2018 11:59,243.9296855,12.69,2018
16/03/2018 12:59,232.403155,12.2,2018
16/03/2018 13:59,249.170408,12.37,2018
16/03/2018 14:59,256.3754455,12.51,2018
16/03/2018 15:59,216.922867,13.1,2018
16/03/2018 16:59,186.385744,11.65,2018
16/03/2018 17:59,169.00822050000005,11.87,2018
16/03/2018 18:59,122.7731835,10.3,2018
16/03/2018 19:59,93.905619,10.12,2018
16/03/2018 20:59,63.65342,9.87,2018
16/03/2018 21:59,48.61909050000001,10.53,2018
16/03/2018 22:59,46.2317595,10.82,2018
16/03/2018 23:59,44.135689,10.5,2018
17/03/2018 0:59,43.459213,11.33,2018
17/03/2018 1:59,43.56016,10.45,2018
17/03/2018 2:59,42.669117,11.33,2018
17/03/2018 3:59,42.7235235,11.42,2018
17/03/2018 4:59,42.24020150000001,12.0,2018
17/03/2018 5:59,42.460668,12.32,2018
17/03/2018 6:59,43.1124535,11.06,2018
17/03/2018 7:59,44.459069,11.36,2018
17/03/2018 8:59,44.503206,11.65,2018
17/03/2018 9:59,77.6284615,12.52,2018
17/03/2018 10:59,87.227822,11.71,2018
17/03/2018 11:59,80.45563299999998,11.23,2018
17/03/2018 12:59,71.185115,10.8,2018
17/03/2018 13:59,75.0160755,10.63,2018
17/03/2018 14:59,83.1246105,10.2,2018
17/03/2018 15:59,58.7893915,9.34,2018
17/03/2018 16:59,55.586837,7.81,2018
17/03/2018 17:59,53.6231775,7.7,2018
17/03/2018 18:59,51.229947,7.64,2018
17/03/2018 19:59,49.6486625,8.0,2018
17/03/2018 20:59,45.5482915,8.3,2018
17/03/2018 21:59,44.8560835,8.4,2018
17/03/2018 22:59,42.811579,8.42,2018
17/03/2018 23:59,41.416675,8.26,2018
18/03/2018 0:59,41.571373,7.88,2018
18/03/2018 1:59,42.151272,8.05,2018
18/03/2018 2:59,42.3079365,8.03,2018
18/03/2018 3:59,41.848868,8.27,2018
18/03/2018 4:59,41.250615,8.36,2018
18/03/2018 5:59,40.6674385,7.75,2018
18/03/2018 6:59,41.0144165,7.4,2018
18/03/2018 7:59,41.5370685,8.07,2018
18/03/2018 8:59,43.274362,8.56,2018
18/03/2018 9:59,43.8924985,10.14,2018
18/03/2018 10:59,43.471012,11.22,2018
18/03/2018 11:59,44.6214145,11.65,2018
18/03/2018 12:59,43.8361255,11.88,2018
18/03/2018 13:59,45.198473,12.45,2018
18/03/2018 14:59,46.664171,12.12,2018
18/03/2018 15:59,46.996728,13.19,2018
18/03/2018 16:59,47.8224395,12.7,2018
18/03/2018 17:59,49.2715315,12.31,2018
18/03/2018 18:59,50.5165445,11.44,2018
18/03/2018 19:59,48.7270295,11.02,2018
18/03/2018 20:59,43.56453,10.71,2018
18/03/2018 21:59,44.2565195,10.68,2018
18/03/2018 22:59,43.817116,10.15,2018
18/03/2018 23:59,41.196864,10.09,2018
19/03/2018 0:59,41.0519985,10.39,2018
19/03/2018 1:59,41.158845,10.24,2018
19/03/2018 2:59,41.10902700000001,10.48,2018
19/03/2018 3:59,41.033426,10.89,2018
19/03/2018 4:59,47.267231,11.13,2018
19/03/2018 5:59,50.7289265,11.1,2018
19/03/2018 6:59,94.6129035,10.97,2018
19/03/2018 7:59,134.3549945,12.04,2018
19/03/2018 8:59,162.311851,12.6,2018
19/03/2018 9:59,258.56809300000003,12.27,2018
19/03/2018 10:59,236.70542000000003,12.61,2018
19/03/2018 11:59,242.294213,12.45,2018
19/03/2018 12:59,240.1020025,12.3,2018
19/03/2018 13:59,242.3809575,14.37,2018
19/03/2018 14:59,246.4883205,13.53,2018
19/03/2018 15:59,232.74335950000003,13.96,2018
19/03/2018 16:59,181.63905,12.27,2018
19/03/2018 17:59,172.6855755,11.61,2018
19/03/2018 18:59,135.191194,10.33,2018
19/03/2018 19:59,98.571031,9.11,2018
19/03/2018 20:59,68.1783365,8.83,2018
19/03/2018 21:59,53.16673100000001,8.61,2018
19/03/2018 22:59,46.0844905,8.53,2018
19/03/2018 23:59,44.7866005,8.68,2018
20/03/2018 0:59,44.4754565,8.82,2018
20/03/2018 1:59,43.785652,9.27,2018
20/03/2018 2:59,44.3412975,9.37,2018
20/03/2018 3:59,43.556227,9.27,2018
20/03/2018 4:59,52.0316235,8.87,2018
20/03/2018 5:59,53.5401475,8.86,2018
20/03/2018 6:59,97.7142925,8.81,2018
20/03/2018 7:59,135.816541,9.23,2018
20/03/2018 8:59,162.109957,9.04,2018
20/03/2018 9:59,257.5435465,9.83,2018
20/03/2018 10:59,243.455322,10.36,2018
20/03/2018 11:59,242.5496395,10.62,2018
20/03/2018 12:59,242.566027,11.42,2018
20/03/2018 13:59,247.969969,11.97,2018
20/03/2018 14:59,245.645129,11.73,2018
20/03/2018 15:59,228.294044,11.58,2018
20/03/2018 16:59,182.7204065,11.22,2018
20/03/2018 17:59,179.5123895,10.85,2018
20/03/2018 18:59,143.1762765,10.12,2018
20/03/2018 19:59,104.9811655,9.46,2018
20/03/2018 20:59,71.3621,9.28,2018
20/03/2018 21:59,54.1821005,9.15,2018
20/03/2018 22:59,48.5836935,8.92,2018
20/03/2018 23:59,45.6024795,9.04,2018
21/03/2018 0:59,46.4664285,8.94,2018
21/03/2018 1:59,46.1190135,8.9,2018
21/03/2018 2:59,45.4626395,8.36,2018
21/03/2018 3:59,45.5976725,8.39,2018
21/03/2018 4:59,53.0882895,7.84,2018
21/03/2018 5:59,57.15479300000001,6.814,2018
21/03/2018 6:59,98.134468,6.757999999999999,2018
21/03/2018 7:59,134.0473465,7.14,2018
21/03/2018 8:59,159.94768100000005,8.13,2018
21/03/2018 9:59,254.195034,9.25,2018
21/03/2018 10:59,231.363969,10.12,2018
21/03/2018 11:59,235.4116815,11.71,2018
21/03/2018 12:59,241.1927545,12.11,2018
21/03/2018 13:59,248.78497400000003,12.38,2018
21/03/2018 14:59,242.8966175,13.68,2018
21/03/2018 15:59,229.106864,13.46,2018
21/03/2018 16:59,183.8098475,13.48,2018
21/03/2018 17:59,177.6415925,12.24,2018
21/03/2018 18:59,133.847419,10.9,2018
21/03/2018 19:59,101.8745325,10.24,2018
21/03/2018 20:59,70.348697,9.78,2018
21/03/2018 21:59,53.470446,9.68,2018
21/03/2018 22:59,48.7366435,9.59,2018
21/03/2018 23:59,45.2157345,9.37,2018
22/03/2018 0:59,44.0266575,9.79,2018
22/03/2018 1:59,44.3482895,9.77,2018
22/03/2018 2:59,42.6890005,9.34,2018
22/03/2018 3:59,43.413328,9.3,2018
22/03/2018 4:59,51.784063,9.45,2018
22/03/2018 5:59,55.3126195,9.58,2018
22/03/2018 6:59,95.10868,9.19,2018
22/03/2018 7:59,133.2262235,10.23,2018
22/03/2018 8:59,155.5604195,11.06,2018
22/03/2018 9:59,249.4725935,11.84,2018
22/03/2018 10:59,241.057066,12.95,2018
22/03/2018 11:59,240.6382015,12.91,2018
22/03/2018 12:59,236.0226075,14.23,2018
22/03/2018 13:59,258.532259,13.9,2018
22/03/2018 14:59,248.519278,13.13,2018
22/03/2018 15:59,222.292286,13.16,2018
22/03/2018 16:59,183.398412,12.35,2018
22/03/2018 17:59,179.171748,11.21,2018
22/03/2018 18:59,140.85646200000005,10.33,2018
22/03/2018 19:59,100.1658625,10.14,2018
22/03/2018 20:59,68.013369,9.98,2018
22/03/2018 21:59,54.54634,10.06,2018
22/03/2018 22:59,51.278017,9.98,2018
22/03/2018 23:59,49.068108,10.15,2018
23/03/2018 0:59,46.950406,10.35,2018
23/03/2018 1:59,45.9018245,10.6,2018
23/03/2018 2:59,45.3992745,10.49,2018
23/03/2018 3:59,45.0134035,10.56,2018
23/03/2018 4:59,53.46345400000001,10.66,2018
23/03/2018 5:59,54.44583000000001,11.43,2018
23/03/2018 6:59,98.1499815,11.44,2018
23/03/2018 7:59,132.8888595,11.8,2018
23/03/2018 8:59,156.590647,12.25,2018
23/03/2018 9:59,259.0935855,12.74,2018
23/03/2018 10:59,246.76079,12.97,2018
23/03/2018 11:59,262.2024035,12.78,2018
23/03/2018 12:59,237.3764335,14.1,2018
23/03/2018 13:59,252.123654,13.97,2018
23/03/2018 14:59,263.0178455,12.94,2018
23/03/2018 15:59,218.321704,13.58,2018
23/03/2018 16:59,188.860038,13.56,2018
23/03/2018 17:59,171.687686,13.28,2018
23/03/2018 18:59,127.952289,13.36,2018
23/03/2018 19:59,94.6587885,13.41,2018
23/03/2018 20:59,62.022536,12.61,2018
23/03/2018 21:59,47.934093,12.92,2018
23/03/2018 22:59,45.1099805,9.74,2018
23/03/2018 23:59,44.541225,10.91,2018
24/03/2018 0:59,44.7488,10.84,2018
24/03/2018 1:59,44.6930825,10.36,2018
24/03/2018 2:59,43.5616895,9.29,2018
24/03/2018 3:59,43.63838300000001,9.83,2018
24/03/2018 4:59,43.525637,9.35,2018
24/03/2018 5:59,44.191625,9.37,2018
24/03/2018 6:59,44.895632,8.86,2018
24/03/2018 7:59,46.7968005,9.09,2018
