Date,Power_kW,Holiday,Temperature (C),Power-1,Hour,Week day,HDH
2017-09-10 09:00:00,239.461142,0.0,19.07,226.8521625,9,6,3.0700000000000003
2017-09-10 10:00:00,248.73952599999998,0.0,20.87,239.461142,10,6,4.870000000000001
2017-09-10 11:00:00,264.741155,0.0,20.97,248.73952599999998,11,6,4.969999999999999
2017-09-10 12:00:00,268.2487355,0.0,23.38,264.741155,12,6,7.379999999999999
2017-09-10 13:00:00,263.778444,0.0,25.04,268.2487355,13,6,9.04
2017-09-10 14:00:00,265.650552,0.0,26.61,263.778444,14,6,10.61
2017-09-10 15:00:00,262.556155,0.0,25.54,265.650552,15,6,9.54
2017-09-10 16:00:00,262.223598,0.0,26.86,262.556155,16,6,10.86
2017-09-10 17:00:00,261.264383,0.0,26.52,262.223598,17,6,10.52
2017-09-10 18:00:00,253.138368,0.0,25.85,261.264383,18,6,9.850000000000001
2017-09-10 19:00:00,128.4008695,0.0,24.27,253.138368,19,6,8.27
2017-09-10 20:00:00,97.949617,0.0,22.85,128.4008695,20,6,6.850000000000001
2017-09-10 21:00:00,63.1917295,0.0,23.08,97.949617,21,6,7.079999999999998
2017-09-10 22:00:00,52.013051000000004,0.0,22.76,63.1917295,22,6,6.760000000000002
2017-09-10 23:00:00,49.348662,0.0,21.09,52.013051000000004,23,6,5.09
2017-10-10 00:00:00,48.264902,0.0,20.5,49.348662,0,1,4.5
2017-10-10 01:00:00,46.8151545,0.0,18.89,48.264902,1,1,2.8900000000000006
2017-10-10 02:00:00,46.626589,0.0,18.42,46.8151545,2,1,2.4200000000000017
2017-10-10 03:00:00,46.111147499999994,0.0,18.73,46.626589,3,1,2.7300000000000004
2017-10-10 04:00:00,45.8699235,0.0,18.34,46.111147499999994,4,1,2.34
2017-10-10 05:00:00,45.52229000000001,0.0,19.46,45.8699235,5,1,3.460000000000001
2017-10-10 06:00:00,53.68545,0.0,17.64,45.52229000000001,6,1,1.6400000000000006
2017-10-10 07:00:00,78.73079399999997,0.0,16.72,53.68545,7,1,0.7199999999999989
2017-10-10 08:00:00,225.5905435,0.0,17.23,78.73079399999997,8,1,1.2300000000000004
2017-10-10 09:00:00,239.059539,0.0,17.67,225.5905435,9,1,1.6700000000000017
2017-10-10 10:00:00,257.62395449999997,0.0,18.39,239.059539,10,1,2.3900000000000006
2017-10-10 11:00:00,258.5005765,0.0,19.65,257.62395449999997,11,1,3.6499999999999986
2017-10-10 12:00:00,259.65928199999996,0.0,21.91,258.5005765,12,1,5.91
2017-10-10 13:00:00,259.7158735,0.0,24.39,259.65928199999996,13,1,8.39
2017-10-10 14:00:00,264.541009,0.0,25.74,259.7158735,14,1,9.739999999999998
2017-10-10 15:00:00,271.4209185,0.0,24.88,264.541009,15,1,8.879999999999999
2017-10-10 16:00:00,270.73373599999996,0.0,25.08,271.4209185,16,1,9.079999999999998
2017-10-10 17:00:00,267.5303075,0.0,25.69,270.73373599999996,17,1,9.690000000000001
2017-10-10 18:00:00,260.180623,0.0,24.2,267.5303075,18,1,8.2
2017-10-10 19:00:00,128.422501,0.0,23.2,260.180623,19,1,7.199999999999999
2017-10-10 20:00:00,92.8238255,0.0,22.64,128.422501,20,1,6.640000000000001
2017-10-10 21:00:00,62.571408,0.0,22.11,92.8238255,21,1,6.109999999999999
2017-10-10 22:00:00,54.785379000000006,0.0,20.98,62.571408,22,1,4.98
2017-10-10 23:00:00,48.16614000000001,0.0,20.34,54.785379000000006,23,1,4.34
2017-11-10 00:00:00,46.9165385,0.0,20.25,48.16614000000001,0,4,4.25
2017-11-10 01:00:00,46.709182,0.0,19.78,46.9165385,1,4,3.780000000000001
2017-11-10 02:00:00,46.338169,0.0,18.42,46.709182,2,4,2.4200000000000017
2017-11-10 03:00:00,46.051497,0.0,18.11,46.338169,3,4,2.1099999999999994
2017-11-10 04:00:00,44.704226,0.0,17.71,46.051497,4,4,1.7100000000000009
2017-11-10 05:00:00,44.5440655,0.0,15.49,44.704226,5,4,0.0
2017-11-10 06:00:00,53.697686,0.0,14.08,44.5440655,6,4,0.0
2017-11-10 07:00:00,79.22525949999998,0.0,14.17,53.697686,7,4,0.0
2017-11-10 08:00:00,217.3972305,0.0,14.14,79.22525949999998,8,4,0.0
2017-11-10 09:00:00,230.85027549999998,0.0,16.46,217.3972305,9,4,0.46000000000000085
2017-11-10 10:00:00,235.64394700000003,0.0,17.47,230.85027549999998,10,4,1.4699999999999989
2017-11-10 11:00:00,248.0453515,0.0,18.58,235.64394700000003,11,4,2.5799999999999983
2017-11-10 12:00:00,254.51885099999998,0.0,22.19,248.0453515,12,4,6.190000000000001
2017-11-10 13:00:00,252.315934,0.0,24.72,254.51885099999998,13,4,8.719999999999999
2017-11-10 14:00:00,258.4940215,0.0,25.77,252.315934,14,4,9.77
2017-11-10 15:00:00,260.0624145,0.0,27.76,258.4940215,15,4,11.760000000000002
2017-11-10 16:00:00,260.4797495,0.0,27.86,260.0624145,16,4,11.86
2017-11-10 17:00:00,261.1243245,0.0,27.54,260.4797495,17,4,11.54
2017-11-10 18:00:00,250.615567,0.0,27.43,261.1243245,18,4,11.43
2017-11-10 19:00:00,120.601075,0.0,27.3,250.615567,19,4,11.3
2017-11-10 20:00:00,92.1189445,0.0,26.23,120.601075,20,4,10.23
2017-11-10 21:00:00,61.187429,0.0,25.2,92.1189445,21,4,9.2
2017-11-10 22:00:00,52.1129055,0.0,25.1,61.187429,22,4,9.100000000000001
2017-11-10 23:00:00,49.9484445,0.0,23.79,52.1129055,23,4,7.789999999999999
2017-12-10 00:00:00,48.671312,0.0,21.63,49.9484445,0,6,5.629999999999999
2017-12-10 01:00:00,46.5123135,0.0,22.48,48.671312,1,6,6.48
2017-12-10 02:00:00,45.8467625,0.0,21.79,46.5123135,2,6,5.789999999999999
2017-12-10 03:00:00,46.312823,0.0,21.4,45.8467625,3,6,5.399999999999999
2017-12-10 04:00:00,45.931759,0.0,20.04,46.312823,4,6,4.039999999999999
2017-12-10 05:00:00,45.425713,0.0,18.93,45.931759,5,6,2.9299999999999997
2017-12-10 06:00:00,52.55449399999999,0.0,18.39,45.425713,6,6,2.3900000000000006
2017-12-10 07:00:00,79.432179,0.0,18.79,52.55449399999999,7,6,2.789999999999999
2017-12-10 08:00:00,227.750416,0.0,18.99,79.432179,8,6,2.9899999999999984
2017-12-10 09:00:00,246.98191200000002,0.0,18.97,227.750416,9,6,2.969999999999999
2017-12-10 10:00:00,234.1426335,0.0,19.52,246.98191200000002,10,6,3.5199999999999996
2017-12-10 11:00:00,271.3177865,0.0,20.66,234.1426335,11,6,4.66
2017-12-10 12:00:00,271.0420395,0.0,20.95,271.3177865,12,6,4.949999999999999
2017-12-10 13:00:00,267.8702935,0.0,21.17,271.0420395,13,6,5.170000000000002
2017-12-10 14:00:00,278.408767,0.0,21.38,267.8702935,14,6,5.379999999999999
2017-12-10 15:00:00,278.2507915,0.0,21.62,278.408767,15,6,5.620000000000001
2017-12-10 16:00:00,277.18123399999996,0.0,21.6,278.2507915,16,6,5.600000000000001
2017-12-10 17:00:00,272.4998715,0.0,20.7,277.18123399999996,17,6,4.699999999999999
2017-12-10 18:00:00,262.3986165,0.0,19.71,272.4998715,18,6,3.710000000000001
2017-12-10 19:00:00,124.347476,0.0,18.64,262.3986165,19,6,2.6400000000000006
2017-12-10 20:00:00,93.1284145,0.0,18.18,124.347476,20,6,2.1799999999999997
2017-12-10 21:00:00,57.11196700000001,0.0,17.93,93.1284145,21,6,1.9299999999999997
2017-12-10 22:00:00,47.857618,0.0,17.93,57.11196700000001,22,6,1.9299999999999997
2017-12-10 23:00:00,45.80087750000001,0.0,17.64,47.857618,23,6,1.6400000000000006
2017-10-13 00:00:00,43.56453,0.0,17.18,45.80087750000001,0,4,1.1799999999999997
2017-10-13 01:00:00,43.8715225,0.0,17.09,43.56453,1,4,1.0899999999999999
2017-10-13 02:00:00,43.439985,0.0,17.11,43.8715225,2,4,1.1099999999999994
2017-10-13 03:00:00,43.320246999999995,0.0,16.96,43.439985,3,4,0.9600000000000009
2017-10-13 04:00:00,42.541076000000004,0.0,16.8,43.320246999999995,4,4,0.8000000000000007
2017-10-13 05:00:00,42.3774195,0.0,16.62,42.541076000000004,5,4,0.620000000000001
2017-10-13 06:00:00,49.9217875,0.0,16.54,42.3774195,6,4,0.5399999999999991
2017-10-13 07:00:00,77.29961899999998,0.0,16.47,49.9217875,7,4,0.46999999999999886
2017-10-13 08:00:00,224.7506295,0.0,16.59,77.29961899999998,8,4,0.5899999999999999
2017-10-13 09:00:00,246.6875925,0.0,16.16,224.7506295,9,4,0.16000000000000014
2017-10-13 10:00:00,254.74652799999998,0.0,16.68,246.6875925,10,4,0.6799999999999997
2017-10-13 11:00:00,248.752636,0.0,17.15,254.74652799999998,11,4,1.1499999999999986
2017-10-13 12:00:00,244.61206099999998,0.0,18.98,248.752636,12,4,2.9800000000000004
2017-10-13 13:00:00,251.990806,0.0,21.22,244.61206099999998,13,4,5.219999999999999
2017-10-13 14:00:00,259.0223545,0.0,20.96,251.990806,14,4,4.960000000000001
2017-10-13 15:00:00,261.92731200000003,0.0,22.56,259.0223545,15,4,6.559999999999999
2017-10-13 16:00:00,261.518717,0.0,22.69,261.92731200000003,16,4,6.690000000000001
2017-10-13 17:00:00,254.62984900000004,0.0,22.6,261.518717,17,4,6.600000000000001
2017-10-13 18:00:00,249.38934500000002,0.0,21.91,254.62984900000004,18,4,5.91
2017-10-13 19:00:00,115.9280155,0.0,21.8,249.38934500000002,19,4,5.800000000000001
2017-10-13 20:00:00,87.86737149999998,0.0,21.78,115.9280155,20,4,5.780000000000001
2017-10-13 21:00:00,58.3375335,0.0,21.19,87.86737149999998,21,4,5.190000000000001
2017-10-13 22:00:00,49.320694,0.0,21.09,58.3375335,22,4,5.09
2017-10-13 23:00:00,48.3695635,0.0,20.52,49.320694,23,4,4.52
2017-10-14 00:00:00,46.2828885,0.0,20.26,48.3695635,0,5,4.260000000000002
2017-10-14 01:00:00,44.56089,0.0,19.37,46.2828885,1,5,3.370000000000001
2017-10-14 02:00:00,43.8330665,0.0,18.22,44.56089,2,5,2.219999999999999
2017-10-14 03:00:00,44.1363445,0.0,17.96,43.8330665,3,5,1.9600000000000009
2017-10-14 04:00:00,43.532191999999995,0.0,18.41,44.1363445,4,5,2.41
2017-10-14 05:00:00,43.1308075,0.0,17.58,43.532191999999995,5,5,1.5799999999999983
2017-10-14 06:00:00,43.4017475,0.0,17.28,43.1308075,6,5,1.2800000000000011
2017-10-14 07:00:00,51.792803,0.0,16.81,43.4017475,7,5,0.8099999999999987
2017-10-14 08:00:00,72.434498,0.0,16.73,51.792803,8,5,0.7300000000000004
2017-10-14 09:00:00,157.789775,0.0,17.52,72.434498,9,5,1.5199999999999996
2017-10-14 10:00:00,138.215234,0.0,19.32,157.789775,10,5,3.3200000000000003
2017-10-14 11:00:00,138.7992845,0.0,21.11,138.215234,11,5,5.109999999999999
2017-10-14 12:00:00,148.64227250000005,0.0,23.03,138.7992845,12,5,7.030000000000001
2017-10-14 13:00:00,142.133376,0.0,24.95,148.64227250000005,13,5,8.95
2017-10-14 14:00:00,143.891864,0.0,27.25,142.133376,14,5,11.25
2017-10-14 15:00:00,143.29164450000005,0.0,27.78,143.891864,15,5,11.780000000000001
2017-10-14 16:00:00,137.6866825,0.0,26.78,143.29164450000005,16,5,10.780000000000001
2017-10-14 17:00:00,122.209235,0.0,26.44,137.6866825,17,5,10.440000000000001
2017-10-14 18:00:00,61.124501,0.0,26.4,122.209235,18,5,10.399999999999999
2017-10-14 19:00:00,59.711243,0.0,25.71,61.124501,19,5,9.71
2017-10-14 20:00:00,59.502356999999996,0.0,25.43,59.711243,20,5,9.43
2017-10-14 21:00:00,50.1634485,0.0,25.24,59.502356999999996,21,5,9.239999999999998
2017-10-14 22:00:00,52.256023,0.0,25.35,50.1634485,22,5,9.350000000000001
2017-10-14 23:00:00,52.8837735,0.0,26.33,52.256023,23,5,10.329999999999998
2017-10-15 00:00:00,51.136429,0.0,24.99,52.8837735,0,6,8.989999999999998
2017-10-15 01:00:00,48.4633,0.0,25.13,51.136429,1,6,9.129999999999999
2017-10-15 02:00:00,46.0954155,0.0,25.26,48.4633,2,6,9.260000000000002
2017-10-15 03:00:00,44.974073499999996,0.0,22.76,46.0954155,3,6,6.760000000000002
2017-10-15 04:00:00,45.033724,0.0,21.78,44.974073499999996,4,6,5.780000000000001
2017-10-15 05:00:00,43.995412,0.0,21.6,45.033724,5,6,5.600000000000001
2017-10-15 06:00:00,43.822359999999996,0.0,20.99,43.995412,6,6,4.989999999999998
2017-10-15 07:00:00,48.474662,0.0,19.9,43.822359999999996,7,6,3.8999999999999986
2017-10-15 08:00:00,48.83038,0.0,19.68,48.474662,8,6,3.6799999999999997
2017-10-15 09:00:00,49.165777500000004,0.0,20.98,48.83038,9,6,4.98
2017-10-15 10:00:00,48.905107,0.0,24.5,49.165777500000004,10,6,8.5
2017-10-15 11:00:00,49.060679,0.0,25.95,48.905107,11,6,9.95
2017-10-15 12:00:00,50.553471,0.0,27.63,49.060679,12,6,11.629999999999999
2017-10-15 13:00:00,50.3880665,0.0,30.19,50.553471,13,6,14.190000000000001
2017-10-15 14:00:00,50.372116,0.0,30.31,50.3880665,14,6,14.309999999999999
2017-10-15 15:00:00,50.399865500000004,0.0,29.36,50.372116,15,6,13.36
2017-10-15 16:00:00,52.147647,0.0,29.9,50.399865500000004,16,6,13.899999999999999
2017-10-15 17:00:00,52.9397095,0.0,27.59,52.147647,17,6,11.59
2017-10-15 18:00:00,54.954935,0.0,27.21,52.9397095,18,6,11.21
2017-10-15 19:00:00,57.48756850000001,0.0,26.47,54.954935,19,6,10.469999999999999
2017-10-15 20:00:00,55.919394,0.0,26.26,57.48756850000001,20,6,10.260000000000002
2017-10-15 21:00:00,49.9388305,0.0,21.39,55.919394,21,6,5.390000000000001
2017-10-15 22:00:00,48.0212745,0.0,21.36,49.9388305,22,6,5.359999999999999
2017-10-15 23:00:00,46.792649,0.0,20.2,48.0212745,23,6,4.199999999999999
2017-10-16 00:00:00,46.571527,0.0,20.73,46.792649,0,0,4.73
2017-10-16 01:00:00,45.5229455,0.0,20.16,46.571527,1,0,4.16
2017-10-16 02:00:00,44.73569000000001,0.0,19.49,45.5229455,2,0,3.4899999999999984
2017-10-16 03:00:00,43.903205,0.0,19.19,44.73569000000001,3,0,3.1900000000000013
2017-10-16 04:00:00,43.627895,0.0,19.36,43.903205,4,0,3.3599999999999994
2017-10-16 05:00:00,43.451784,0.0,19.34,43.627895,5,0,3.34
2017-10-16 06:00:00,51.930676500000004,0.0,18.97,43.451784,6,0,2.969999999999999
2017-10-16 07:00:00,74.99225899999998,0.0,18.93,51.930676500000004,7,0,2.9299999999999997
2017-10-16 08:00:00,248.49371349999998,0.0,18.93,74.99225899999998,8,0,2.9299999999999997
2017-10-16 09:00:00,266.44327000000004,0.0,19.46,248.49371349999998,9,0,3.460000000000001
2017-10-16 10:00:00,276.36317,0.0,19.68,266.44327000000004,10,0,3.6799999999999997
2017-10-16 11:00:00,279.7986455,0.0,20.67,276.36317,11,0,4.670000000000002
2017-10-16 12:00:00,275.4303935,0.0,21.92,279.7986455,12,0,5.920000000000002
2017-10-16 13:00:00,281.0930395,0.0,20.91,275.4303935,13,0,4.91
2017-10-16 14:00:00,287.5016445,0.0,21.56,281.0930395,14,0,5.559999999999999
2017-10-16 15:00:00,284.7188285000001,0.0,22.02,287.5016445,15,0,6.02
2017-10-16 16:00:00,281.50666,0.0,21.82,284.7188285000001,16,0,5.82
2017-10-16 17:00:00,276.397256,0.0,21.96,281.50666,17,0,5.960000000000001
2017-10-16 18:00:00,268.2063465,0.0,21.63,276.397256,18,0,5.629999999999999
2017-10-16 19:00:00,118.5570075,0.0,20.12,268.2063465,19,0,4.120000000000001
2017-10-16 20:00:00,87.809032,0.0,19.96,118.5570075,20,0,3.960000000000001
2017-10-16 21:00:00,54.9385475,0.0,20.49,87.809032,21,0,4.489999999999998
2017-10-16 22:00:00,44.708159,0.0,19.7,54.9385475,22,0,3.6999999999999993
2017-10-16 23:00:00,42.2428235,0.0,17.25,44.708159,23,0,1.25
2017-10-17 00:00:00,41.68543,0.0,15.89,42.2428235,0,1,0.0
2017-10-17 01:00:00,41.354839500000004,0.0,15.6,41.68543,1,1,0.0
2017-10-17 02:00:00,41.679312,0.0,15.97,41.354839500000004,2,1,0.0
2017-10-17 03:00:00,42.2812795,0.0,15.65,41.679312,3,1,0.0
2017-10-17 04:00:00,42.130514500000004,0.0,15.62,42.2812795,4,1,0.0
2017-10-17 05:00:00,42.203712,0.0,15.08,42.130514500000004,5,1,0.0
2017-10-17 06:00:00,50.2005935,0.0,14.72,42.203712,6,1,0.0
2017-10-17 07:00:00,73.89014499999998,0.0,14.5,50.2005935,7,1,0.0
2017-10-17 08:00:00,221.3708715,0.0,15.59,73.89014499999998,8,1,0.0
2017-10-17 09:00:00,233.5330185,0.0,16.6,221.3708715,9,1,0.6000000000000014
2017-10-17 10:00:00,235.2552355,0.0,17.5,233.5330185,10,1,1.5
2017-10-17 11:00:00,249.18592149999998,0.0,17.64,235.2552355,11,1,1.6400000000000006
2017-10-17 12:00:00,254.2721645,0.0,17.94,249.18592149999998,12,1,1.9400000000000013
2017-10-17 13:00:00,252.4323945,0.0,17.99,254.2721645,13,1,1.9899999999999984
2017-10-17 14:00:00,245.9119175,0.0,18.38,252.4323945,14,1,2.379999999999999
2017-10-17 15:00:00,259.887833,0.0,18.44,245.9119175,15,1,2.4400000000000013
2017-10-17 16:00:00,257.095403,0.0,17.84,259.887833,16,1,1.8399999999999999
2017-10-17 17:00:00,257.6794535,0.0,17.62,257.095403,17,1,1.620000000000001
2017-10-17 18:00:00,236.49107149999998,0.0,17.47,257.6794535,18,1,1.4699999999999989
2017-10-17 19:00:00,118.82619950000002,0.0,17.36,236.49107149999998,19,1,1.3599999999999994
2017-10-17 20:00:00,90.316101,0.0,16.65,118.82619950000002,20,1,0.6499999999999986
2017-10-17 21:00:00,58.654577,0.0,15.95,90.316101,21,1,0.0
2017-10-17 22:00:00,48.96148,0.0,15.79,58.654577,22,1,0.0
2017-10-17 23:00:00,46.568031,0.0,15.41,48.96148,23,1,0.0
2017-10-18 00:00:00,43.7085215,0.0,14.98,46.568031,0,2,0.0
2017-10-18 01:00:00,43.162053,0.0,15.22,43.7085215,1,2,0.0
2017-10-18 02:00:00,43.32658350000001,0.0,15.71,43.162053,2,2,0.0
2017-10-18 03:00:00,43.023961,0.0,15.6,43.32658350000001,3,2,0.0
2017-10-18 04:00:00,43.042752,0.0,15.58,43.023961,4,2,0.0
2017-10-18 05:00:00,42.2323355,0.0,14.79,43.042752,5,2,0.0
2017-10-18 06:00:00,50.306566,0.0,14.71,42.2323355,6,2,0.0
2017-10-18 07:00:00,74.148849,0.0,14.56,50.306566,7,2,0.0
2017-10-18 08:00:00,207.7491445,0.0,14.48,74.148849,8,2,0.0
2017-10-18 09:00:00,216.69453450000003,0.0,15.62,207.7491445,9,2,0.0
2017-10-18 10:00:00,242.01846600000002,0.0,16.12,216.69453450000003,10,2,0.120000000000001
2017-10-18 11:00:00,245.3516835,0.0,16.27,242.01846600000002,11,2,0.2699999999999996
2017-10-18 12:00:00,246.775648,0.0,16.81,245.3516835,12,2,0.8099999999999987
2017-10-18 13:00:00,237.634919,0.0,16.9,246.775648,13,2,0.8999999999999986
2017-10-18 14:00:00,234.81758,0.0,16.28,237.634919,14,2,0.28000000000000114
2017-10-18 15:00:00,244.491012,0.0,16.09,234.81758,15,2,0.08999999999999986
2017-10-18 16:00:00,235.5471515,0.0,15.93,244.491012,16,2,0.0
2017-10-18 17:00:00,233.36652149999998,0.0,16.2,235.5471515,17,2,0.1999999999999993
2017-10-18 18:00:00,219.145449,0.0,15.91,233.36652149999998,18,2,0.0
2017-10-18 19:00:00,118.43814350000001,0.0,15.75,219.145449,19,2,0.0
2017-10-18 20:00:00,86.2898015,0.0,15.52,118.43814350000001,20,2,0.0
2017-10-18 21:00:00,57.84044599999999,0.0,15.02,86.2898015,21,2,0.0
2017-10-18 22:00:00,49.784351,0.0,15.1,57.84044599999999,22,2,0.0
2017-10-18 23:00:00,47.019670500000004,0.0,15.21,49.784351,23,2,0.0
2017-10-19 00:00:00,45.890244,0.0,15.49,47.019670500000004,0,3,0.0
2017-10-19 01:00:00,44.992646,0.0,15.5,45.890244,1,3,0.0
2017-10-19 02:00:00,44.895413500000004,0.0,15.5,44.992646,2,3,0.0
2017-10-19 03:00:00,42.762198,0.0,15.29,44.895413500000004,3,3,0.0
2017-10-19 04:00:00,41.9517815,0.0,15.26,42.762198,4,3,0.0
2017-10-19 05:00:00,41.572247,0.0,15.17,41.9517815,5,3,0.0
2017-10-19 06:00:00,49.006054,0.0,15.15,41.572247,6,3,0.0
2017-10-19 07:00:00,71.86574250000002,0.0,14.57,49.006054,7,3,0.0
2017-10-19 08:00:00,207.263419,0.0,14.69,71.86574250000002,8,3,0.0
2017-10-19 09:00:00,211.525043,0.0,15.25,207.263419,9,3,0.0
2017-10-19 10:00:00,220.82615099999998,0.0,15.91,211.525043,10,3,0.0
2017-10-19 11:00:00,230.5522415,0.0,16.49,220.82615099999998,11,3,0.48999999999999844
2017-10-19 12:00:00,243.2776815,0.0,16.4,230.5522415,12,3,0.3999999999999986
2017-10-19 13:00:00,239.25924799999999,0.0,18.16,243.2776815,13,3,2.16
2017-10-19 14:00:00,236.7790545,0.0,18.57,239.25924799999999,14,3,2.5700000000000003
2017-10-19 15:00:00,247.21701800000002,0.0,19.49,236.7790545,15,3,3.4899999999999984
2017-10-19 16:00:00,244.4951635,0.0,20.29,247.21701800000002,16,3,4.289999999999999
2017-10-19 17:00:00,246.2807455,0.0,19.56,244.4951635,17,3,3.5599999999999987
2017-10-19 18:00:00,224.493018,0.0,19.03,246.2807455,18,3,3.030000000000001
2017-10-19 19:00:00,114.6484795,0.0,18.79,224.493018,19,3,2.789999999999999
2017-10-19 20:00:00,87.2184265,0.0,17.31,114.6484795,20,3,1.3099999999999987
2017-10-19 21:00:00,57.436220999999996,0.0,17.24,87.2184265,21,3,1.2399999999999984
2017-10-19 22:00:00,47.7817985,0.0,17.38,57.436220999999996,22,3,1.379999999999999
2017-10-19 23:00:00,44.3889305,0.0,17.41,47.7817985,23,3,1.4100000000000001
2017-10-20 00:00:00,44.2521495,0.0,17.55,44.3889305,0,4,1.5500000000000007
2017-10-20 01:00:00,43.824545,0.0,17.72,44.2521495,1,4,1.7199999999999989
2017-10-20 02:00:00,43.339038,0.0,17.77,43.824545,2,4,1.7699999999999996
2017-10-20 03:00:00,43.3820825,0.0,17.8,43.339038,3,4,1.8000000000000007
2017-10-20 04:00:00,43.3117255,0.0,17.73,43.3820825,4,4,1.7300000000000004
2017-10-20 05:00:00,43.162927,0.0,17.63,43.3117255,5,4,1.629999999999999
2017-10-20 06:00:00,50.24735250000001,0.0,17.68,43.162927,6,4,1.6799999999999997
2017-10-20 07:00:00,71.9081315,0.0,17.6,50.24735250000001,7,4,1.6000000000000014
2017-10-20 08:00:00,220.1424645,0.0,17.67,71.9081315,8,4,1.6700000000000017
2017-10-20 09:00:00,229.9531145,0.0,17.69,220.1424645,9,4,1.6900000000000013
2017-10-20 10:00:00,244.73704300000003,0.0,17.8,229.9531145,10,4,1.8000000000000007
2017-10-20 11:00:00,249.089563,0.0,18.06,244.73704300000003,11,4,2.0599999999999987
2017-10-20 12:00:00,245.182346,0.0,19.18,249.089563,12,4,3.1799999999999997
2017-10-20 13:00:00,252.655483,0.0,20.41,245.182346,13,4,4.41
2017-10-20 14:00:00,267.11909049999997,0.0,19.6,252.655483,14,4,3.6000000000000014
2017-10-20 15:00:00,260.519735,0.0,20.37,267.11909049999997,15,4,4.370000000000001
2017-10-20 16:00:00,267.3817275,0.0,20.34,260.519735,16,4,4.34
2017-10-20 17:00:00,247.213085,0.0,20.11,267.3817275,17,4,4.109999999999999
2017-10-20 18:00:00,233.881089,0.0,19.04,247.213085,18,4,3.039999999999999
2017-10-20 19:00:00,116.57193500000001,0.0,18.39,233.881089,19,4,2.3900000000000006
2017-10-20 20:00:00,88.89934699999998,0.0,18.33,116.57193500000001,20,4,2.3299999999999983
2017-10-20 21:00:00,59.2714025,0.0,18.38,88.89934699999998,21,4,2.379999999999999
2017-10-20 22:00:00,48.876265000000004,0.0,18.05,59.2714025,22,4,2.0500000000000007
2017-10-20 23:00:00,46.412896,0.0,17.87,48.876265000000004,23,4,1.870000000000001
2017-10-21 00:00:00,44.5803365,0.0,17.9,46.412896,0,5,1.8999999999999986
2017-10-21 01:00:00,43.2697735,0.0,17.93,44.5803365,1,5,1.9299999999999997
2017-10-21 02:00:00,43.356518,0.0,17.63,43.2697735,2,5,1.629999999999999
2017-10-21 03:00:00,43.175163,0.0,17.67,43.356518,3,5,1.6700000000000017
2017-10-21 04:00:00,42.55943,0.0,17.58,43.175163,4,5,1.5799999999999983
2017-10-21 05:00:00,41.791402500000004,0.0,17.65,42.55943,5,5,1.6499999999999986
2017-10-21 06:00:00,41.9181325,0.0,16.4,41.791402500000004,6,5,0.3999999999999986
2017-10-21 07:00:00,47.234456,0.0,16.16,41.9181325,7,5,0.16000000000000014
2017-10-21 08:00:00,49.433440000000004,0.0,16.15,47.234456,8,5,0.14999999999999858
2017-10-21 09:00:00,47.075388000000004,0.0,15.65,49.433440000000004,9,5,0.0
2017-10-21 10:00:00,47.678447999999996,0.0,16.28,47.075388000000004,10,5,0.28000000000000114
2017-10-21 11:00:00,48.224042499999996,0.0,16.96,47.678447999999996,11,5,0.9600000000000009
2017-10-21 12:00:00,48.800227,0.0,17.48,48.224042499999996,12,5,1.4800000000000004
2017-10-21 13:00:00,49.2654135,0.0,18.45,48.800227,13,5,2.4499999999999993
2017-10-21 14:00:00,49.131473,0.0,18.57,49.2654135,14,5,2.5700000000000003
2017-10-21 15:00:00,48.5491705,0.0,18.81,49.131473,15,5,2.8099999999999987
2017-10-21 16:00:00,49.7168345,0.0,18.67,48.5491705,16,5,2.6700000000000017
2017-10-21 17:00:00,51.06235750000001,0.0,18.56,49.7168345,17,5,2.5599999999999987
2017-10-21 18:00:00,52.65413,0.0,18.08,51.06235750000001,18,5,2.0799999999999983
2017-10-21 19:00:00,53.211305,0.0,17.44,52.65413,19,5,1.4400000000000013
2017-10-21 20:00:00,51.934391,0.0,16.22,53.211305,20,5,0.21999999999999886
2017-10-21 21:00:00,47.79490850000001,0.0,15.22,51.934391,21,5,0.0
2017-10-21 22:00:00,47.132197999999995,0.0,14.72,47.79490850000001,22,5,0.0
2017-10-21 23:00:00,46.829794,0.0,14.37,47.132197999999995,23,5,0.0
2017-10-22 00:00:00,45.419813500000004,0.0,14.15,46.829794,0,6,0.0
2017-10-22 01:00:00,43.5896575,0.0,13.84,45.419813500000004,1,6,0.0
2017-10-22 02:00:00,43.833721999999995,0.0,13.49,43.5896575,2,6,0.0
2017-10-22 03:00:00,43.287690500000004,0.0,13.39,43.833721999999995,3,6,0.0
2017-10-22 04:00:00,43.28485,0.0,13.26,43.287690500000004,4,6,0.0
2017-10-22 05:00:00,42.685722999999996,0.0,13.01,43.28485,5,6,0.0
2017-10-22 06:00:00,42.144717,0.0,12.78,42.685722999999996,6,6,0.0
2017-10-22 07:00:00,44.0957035,0.0,12.9,42.144717,7,6,0.0
2017-10-22 08:00:00,43.59949,0.0,12.61,44.0957035,8,6,0.0
2017-10-22 09:00:00,44.509324,0.0,12.96,43.59949,9,6,0.0
2017-10-22 10:00:00,44.5126015,0.0,13.81,44.509324,10,6,0.0
2017-10-22 11:00:00,45.5736375,0.0,15.46,44.5126015,11,6,0.0
2017-10-22 12:00:00,45.747782,0.0,16.81,45.5736375,12,6,0.8099999999999987
