,Date,Power_kW,Holiday,index,Temperature (C),HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
4110,21-06-2017 07:00,247.8272885,0.0,47632.0,19.37,76.3,0.0,0.0,1016.0,61.06,0.0,0.0
4111,21-06-2017 08:00,268.3872645,0.0,47644.0,20.11,73.4,0.0,0.0,1016.0,167.5,0.0,0.0
4112,21-06-2017 09:00,280.4663815,0.0,47656.0,20.59,69.67,0.0,0.0,1017.0,144.6,0.0,0.0
4113,21-06-2017 10:00,281.788525,0.0,47668.0,20.66,68.67,0.0,0.0,1017.0,198.9,0.0,0.0
4114,21-06-2017 11:00,279.5052,0.0,47680.0,20.69,68.73,0.0,0.0,1017.0,274.9,0.0,0.0
4115,21-06-2017 12:00,275.4771525,0.0,47692.0,21.76,64.17,0.0,0.0,1017.0,405.0,0.0,0.0
4116,21-06-2017 13:00,281.900397,0.0,47704.0,21.68,63.64,0.0,0.0,1017.0,479.6,0.0,0.0
4117,21-06-2017 14:00,284.850584,0.0,47716.0,22.32,57.32,0.0,0.0,1017.0,754.0,0.0,0.0
4118,21-06-2017 15:00,278.992162,0.0,47728.0,21.95,56.38,0.0,0.0,1017.0,510.5,0.0,0.0
4119,21-06-2017 16:00,277.925882,0.0,47740.0,22.01,56.49,0.0,0.0,1016.0,630.0,0.0,0.0
4120,21-06-2017 17:00,266.864975,0.0,47752.0,22.31,56.18,0.0,0.0,1017.0,593.6,0.0,0.0
4121,21-06-2017 18:00,122.38316100000002,0.0,47764.0,22.17,52.83,0.0,0.0,1017.0,402.5,0.0,0.0
4122,21-06-2017 19:00,88.6618375,0.0,47776.0,21.26,54.39,0.0,0.0,1017.0,219.2,0.0,0.0
4123,21-06-2017 20:00,60.87825150000001,0.0,47788.0,20.28,59.58,0.0,0.0,1017.0,55.23,0.0,0.0
4124,21-06-2017 21:00,52.810139,0.0,47800.0,19.29,64.62,0.0,0.0,1018.0,1.19,0.0,0.0
4125,21-06-2017 22:00,48.232564,0.0,47812.0,18.42,69.85,0.0,0.0,1018.0,2.076,0.0,0.0
4126,21-06-2017 23:00,49.2531775,0.0,47824.0,18.25,70.5,0.0,0.0,1018.0,2.325,0.0,0.0
4127,22-06-2017 00:00,48.34596550000001,0.0,47836.0,17.83,72.7,0.0,0.0,1019.0,3.073,0.0,0.0
4128,22-06-2017 01:00,45.0011675,0.0,47848.0,17.65,72.9,0.0,0.0,1018.0,3.184,0.0,0.0
4129,22-06-2017 02:00,44.768465,0.0,47860.0,17.53,73.2,0.0,0.0,1019.0,2.215,0.0,0.0
4130,22-06-2017 03:00,44.5370735,0.0,47872.0,17.42,72.1,0.0,0.0,1019.0,4.651,0.0,0.0
4131,22-06-2017 04:00,44.0550625,0.0,47884.0,17.33,72.7,0.0,0.0,1019.0,2.27,0.0,0.0
4132,22-06-2017 05:00,51.0933845,0.0,47896.0,17.17,74.1,0.0,0.0,1019.0,2.326,0.0,0.0
4133,22-06-2017 06:00,75.800709,0.0,47908.0,17.18,73.2,0.0,0.0,1019.0,22.87,0.0,0.0
4134,22-06-2017 07:00,234.348242,0.0,47920.0,17.59,71.0,0.0,0.0,1020.0,109.4,0.0,0.0
4135,22-06-2017 08:00,251.666115,0.0,47932.0,18.78,67.2,0.0,0.0,1020.0,369.9,0.0,0.0
4136,22-06-2017 09:00,259.2487205,0.0,47944.0,19.63,60.37,0.0,0.0,1020.0,533.8,0.0,0.0
4137,22-06-2017 10:00,262.6739265,0.0,47956.0,21.14,52.68,0.0,0.0,1021.0,678.7,0.0,0.0
4138,22-06-2017 11:00,265.2950525,0.0,47968.0,21.26,52.58,0.0,0.0,1021.0,850.0,0.0,0.0
4139,22-06-2017 12:00,264.2191585,0.0,47980.0,22.43,47.35,0.0,0.0,1021.0,923.0,0.0,0.0
4140,22-06-2017 13:00,268.2579125,0.0,47992.0,23.22,43.8,0.0,0.0,1020.0,962.0,0.0,0.0
4141,22-06-2017 14:00,267.456236,0.0,48004.0,25.37,39.93,0.0,0.0,1020.0,949.0,0.0,0.0
4142,22-06-2017 15:00,264.298474,0.0,48016.0,24.53,41.33,0.0,0.0,1020.0,879.0,0.0,0.0
4143,22-06-2017 16:00,257.0728975,0.0,48028.0,24.12,37.93,0.0,0.0,1020.0,767.0,0.0,0.0
4144,22-06-2017 17:00,252.835527,0.0,48040.0,23.46,39.58,0.0,0.0,1020.0,607.7,0.0,0.0
4145,22-06-2017 18:00,118.0243045,0.0,48052.0,22.66,42.86,0.0,0.0,1020.0,425.0,0.0,0.0
4146,22-06-2017 19:00,85.1820065,0.0,48064.0,21.11,51.0,0.0,0.0,1020.0,233.4,0.0,0.0
4147,22-06-2017 20:00,59.13134399999999,0.0,48076.0,20.47,54.79,0.0,0.0,1021.0,64.18,0.0,0.0
4148,22-06-2017 21:00,50.0694935,0.0,48088.0,19.34,62.64,0.0,0.0,1022.0,0.415,0.0,0.0
4149,22-06-2017 22:00,47.782454,0.0,48100.0,18.66,63.35,0.0,0.0,1023.0,1.384,0.0,0.0
4150,22-06-2017 23:00,47.330159,0.0,48112.0,18.15,67.54,0.0,0.0,1023.0,0.941,0.0,0.0
4151,23-06-2017 00:00,47.770655,0.0,48124.0,17.83,66.61,0.0,0.0,1023.0,1.578,0.0,0.0
4152,23-06-2017 01:00,47.515884,0.0,48136.0,17.18,71.7,0.0,0.0,1023.0,1.716,0.0,0.0
4153,23-06-2017 02:00,46.6460355,0.0,48148.0,17.08,70.3,0.0,0.0,1023.0,0.028,0.0,0.0
4154,23-06-2017 03:00,45.083105,0.0,48160.0,16.92,72.0,0.0,0.0,1023.0,1.717,0.0,0.0
4155,23-06-2017 04:00,45.136856,0.0,48172.0,16.63,73.6,0.0,0.0,1023.0,3.904,0.0,0.0
4156,23-06-2017 05:00,51.8625045,0.0,48184.0,16.49,74.1,0.0,0.0,1023.0,0.858,0.0,0.0
4157,23-06-2017 06:00,75.43581400000002,0.0,48196.0,16.68,73.2,0.0,0.0,1023.0,20.05,0.0,0.0
4158,23-06-2017 07:00,233.321729,0.0,48208.0,17.92,68.98,0.0,0.0,1024.0,173.8,0.0,0.0
4159,23-06-2017 08:00,253.523365,0.0,48220.0,19.07,63.44,0.0,0.0,1024.0,361.9,0.0,0.0
4160,23-06-2017 09:00,261.856518,0.0,48232.0,20.4,55.35,0.0,0.0,1024.0,542.3,0.0,0.0
4161,23-06-2017 10:00,265.2635885,0.0,48244.0,21.7,45.41,0.0,0.0,1023.0,706.0,0.0,0.0
4162,23-06-2017 11:00,262.6673715,0.0,48256.0,24.21,44.81,0.0,0.0,1023.0,833.0,0.0,0.0
4163,23-06-2017 12:00,263.695414,0.0,48268.0,26.33,34.17,0.0,0.0,1024.0,918.0,0.0,0.0
4164,23-06-2017 13:00,271.6743785,0.0,48280.0,26.61,37.08,0.0,0.0,1024.0,938.0,0.0,0.0
4165,23-06-2017 14:00,268.64662400000003,0.0,48292.0,26.36,36.25,0.0,0.0,1023.0,915.0,0.0,0.0
4166,23-06-2017 15:00,267.7540515,0.0,48304.0,26.29,31.61,0.0,0.0,1023.0,855.0,0.0,0.0
4167,23-06-2017 16:00,256.139684,0.0,48316.0,26.89,32.56,0.0,0.0,1023.0,727.0,0.0,0.0
4168,23-06-2017 17:00,252.9629125,0.0,48328.0,26.05,32.49,0.0,0.0,1022.0,567.9,0.0,0.0
4169,23-06-2017 18:00,116.473173,0.0,48340.0,25.1,37.41,0.0,0.0,1022.0,514.8,0.0,0.0
4170,23-06-2017 19:00,87.02964250000002,0.0,48352.0,23.39,41.82,0.0,0.0,1022.0,219.4,0.0,0.0
4171,23-06-2017 20:00,60.459387,0.0,48364.0,21.96,42.93,0.0,0.0,1023.0,32.87,0.0,0.0
4172,23-06-2017 21:00,50.3482995,0.0,48376.0,20.44,43.75,0.0,0.0,1023.0,0.609,0.0,0.0
4173,23-06-2017 22:00,45.959727,0.0,48388.0,19.7,48.21,0.0,0.0,1024.0,0.5539999999999999,0.0,0.0
4174,23-06-2017 23:00,45.745815500000006,0.0,48400.0,19.4,46.03,0.0,0.0,1024.0,1.163,0.0,0.0
4175,24-06-2017 00:00,44.8975985,0.0,48412.0,18.96,49.51,0.0,0.0,1024.0,1.135,0.0,0.0
4176,24-06-2017 01:00,45.600076,0.0,48425.0,18.55,49.58,0.0,0.0,1024.0,0.941,0.0,0.0
4177,24-06-2017 02:00,44.46802750000001,0.0,48437.0,18.59,48.93,0.0,0.0,1024.0,0.637,0.0,0.0
4178,24-06-2017 03:00,43.6563,0.0,48449.0,18.44,48.61,0.0,0.0,1023.0,0.831,0.0,0.0
4179,24-06-2017 04:00,43.358266,0.0,48461.0,18.4,48.22,0.0,0.0,1023.0,0.581,0.0,0.0
4180,24-06-2017 05:00,44.003715,0.0,48473.0,17.97,50.43,0.0,0.0,1022.0,0.581,0.0,0.0
4181,24-06-2017 06:00,91.40292,0.0,48485.0,17.61,51.97,0.0,0.0,1022.0,17.72,0.0,0.0
4182,24-06-2017 07:00,144.68545600000004,0.0,48497.0,18.14,51.04,0.0,0.0,1022.0,161.8,0.0,0.0
4183,24-06-2017 08:00,134.76861499999998,0.0,48509.0,19.42,46.92,0.0,0.0,1022.0,348.9,0.0,0.0
4184,24-06-2017 09:00,140.8549325,0.0,48521.0,20.44,48.03,0.0,0.0,1022.0,216.6,0.0,0.0
4185,24-06-2017 10:00,157.422258,0.0,48533.0,21.17,46.23,0.0,0.0,1022.0,710.0,0.0,0.0
4186,24-06-2017 11:00,164.201876,0.0,48545.0,22.67,43.28,0.0,0.0,1023.0,965.0,0.0,0.0
4187,24-06-2017 12:00,160.52299150000005,0.0,48557.0,21.35,46.76,0.0,0.0,1022.0,236.6,0.0,0.0
4188,24-06-2017 13:00,148.78976,0.0,48569.0,22.67,39.79,0.0,0.0,1022.0,383.6,0.0,0.0
4189,24-06-2017 14:00,67.05502800000001,0.0,48581.0,21.17,43.8,0.0,0.0,1022.0,456.1,0.0,0.0
4190,24-06-2017 15:00,55.1692835,0.0,48593.0,20.82,45.2,0.0,0.0,1021.0,184.6,0.0,0.0
4191,24-06-2017 16:00,54.298561,0.0,48605.0,21.66,39.48,0.0,0.0,1022.0,226.9,0.0,0.0
4192,24-06-2017 17:00,55.66396750000001,0.0,48617.0,21.82,41.47,0.0,0.0,1021.0,191.3,0.0,0.0
4193,24-06-2017 18:00,56.5991475,0.0,48629.0,20.99,45.66,0.0,0.0,1020.0,211.5,0.0,0.0
4194,24-06-2017 19:00,56.331048,0.0,48641.0,20.24,45.13,0.0,0.0,1020.0,74.2,0.0,0.0
4195,24-06-2017 20:00,46.602554,0.0,48653.0,19.78,51.1,0.0,0.0,1018.0,10.52,0.0,0.0
4196,24-06-2017 21:00,46.145015,0.0,48665.0,19.03,54.35,0.0,0.0,1019.0,0.775,0.0,0.0
4197,24-06-2017 22:00,45.808088,0.0,48677.0,18.82,52.78,0.0,0.0,1019.0,1.218,0.0,0.0
4198,24-06-2017 23:00,45.13336,0.0,48689.0,18.6,52.66,0.0,0.0,1019.0,0.941,0.0,0.0
4199,25-06-2017 00:00,42.94442700000001,0.0,48701.0,17.78,59.51,0.0,0.0,1019.0,1.135,0.0,0.0
4200,25-06-2017 01:00,43.068098,0.0,48713.0,17.86,57.21,0.0,0.0,1018.0,1.301,0.0,0.0
4201,25-06-2017 02:00,43.543117,0.0,48725.0,17.76,56.18,0.0,0.0,1018.0,2.824,0.0,0.0
4202,25-06-2017 03:00,43.959141,0.0,48737.0,17.88,53.92,0.0,0.0,1018.0,1.993,0.0,0.0
4203,25-06-2017 04:00,43.746322,0.0,48749.0,16.87,64.05,0.0,0.0,1017.0,2.464,0.0,0.0
4204,25-06-2017 05:00,42.9835385,0.0,48761.0,16.78,65.67,0.0,0.0,1015.0,0.8859999999999999,0.0,0.0
4205,25-06-2017 06:00,47.5790305,0.0,48773.0,17.33,62.9,0.0,0.0,1015.0,13.26,0.0,0.0
4206,25-06-2017 07:00,47.494908,0.0,48785.0,17.2,66.06,0.0,0.0,1016.0,117.8,0.0,0.0
4207,25-06-2017 08:00,46.384054,0.0,48797.0,16.93,70.3,0.0,0.0,1016.0,71.7,0.0,0.0
4208,25-06-2017 09:00,47.380414,0.0,48809.0,17.57,69.09,0.0,0.0,1016.0,243.8,0.0,0.0
4209,25-06-2017 10:00,49.353032,0.0,48821.0,19.04,63.29,0.0,0.0,1016.0,358.4,0.0,0.0
4210,25-06-2017 11:00,50.065342,0.0,48833.0,20.15,56.34,0.0,0.0,1016.0,551.4,0.0,0.0
4211,25-06-2017 12:00,49.6040885,0.0,48845.0,21.17,52.8,0.0,0.0,1015.0,550.2,0.0,0.0
4212,25-06-2017 13:00,49.8518675,0.0,48857.0,23.05,47.03,0.0,0.0,1015.0,698.6,0.0,0.0
4213,25-06-2017 14:00,50.989597,0.0,48869.0,21.54,49.7,0.0,0.0,1014.0,191.5,0.0,0.0
4214,25-06-2017 15:00,51.209408,0.0,48881.0,20.61,59.37,0.0,0.0,1015.0,239.0,0.0,0.0
4215,25-06-2017 16:00,50.825285,0.0,48893.0,19.73,60.64,0.0,0.0,1014.0,166.4,0.0,0.0
4216,25-06-2017 17:00,49.66789050000001,0.0,48905.0,18.99,65.42,0.0,0.0,1013.0,327.5,0.1,0.1
4217,25-06-2017 18:00,49.2461855,0.0,48917.0,19.8,56.41,0.0,0.0,1013.0,380.3,0.0,0.1
4218,25-06-2017 19:00,49.852086,0.0,48929.0,20.01,56.0,0.0,0.0,1013.0,214.4,0.0,0.1
4219,25-06-2017 20:00,45.078298,0.0,48941.0,18.91,60.02,0.0,0.0,1014.0,82.3,0.0,0.1
4220,25-06-2017 21:00,44.3810645,0.0,48953.0,17.94,61.23,0.0,0.0,1014.0,1.716,0.0,0.1
4221,25-06-2017 22:00,44.918356,0.0,48965.0,17.63,64.02,0.0,0.0,1015.0,1.661,0.0,0.1
4222,25-06-2017 23:00,45.0383125,0.0,48977.0,17.05,69.67,0.0,0.0,1016.0,0.277,0.0,0.1
4223,26-06-2017 00:00,43.991479,0.0,48989.0,16.86,71.4,0.0,0.0,1016.0,0.0,0.0,0.1
4224,26-06-2017 01:00,42.3424595,0.0,49001.0,16.88,72.6,0.0,0.0,1016.0,0.0,0.0,0.0
4225,26-06-2017 02:00,42.4381625,0.0,49013.0,16.84,73.2,0.0,0.0,1015.0,0.941,0.0,0.0
4226,26-06-2017 03:00,42.929569,0.0,49025.0,17.08,72.6,0.0,0.0,1015.0,3.544,0.0,0.0
4227,26-06-2017 04:00,42.667806,0.0,49037.0,17.18,72.2,0.0,0.0,1015.0,1.7719999999999998,0.0,0.0
4228,26-06-2017 05:00,48.146475,0.0,49049.0,17.22,71.9,0.0,0.0,1014.0,0.941,0.0,0.0
4229,26-06-2017 06:00,68.0345635,0.0,49061.0,17.17,71.9,0.0,0.0,1015.0,7.92,0.0,0.0
4230,26-06-2017 07:00,224.2113715,0.0,49073.0,17.61,71.3,0.0,0.0,1015.0,67.69,0.0,0.0
4231,26-06-2017 08:00,246.76079,0.0,49085.0,17.99,69.01,0.0,0.0,1015.0,140.9,0.0,0.0
4232,26-06-2017 09:00,254.6886255,0.0,49097.0,18.67,63.45,0.0,0.0,1015.0,211.3,0.0,0.0
4233,26-06-2017 10:00,263.29162599999995,0.0,49109.0,18.88,65.03,0.0,0.0,1015.0,206.9,0.0,0.0
4234,26-06-2017 11:00,261.839475,0.0,49121.0,19.37,66.95,0.0,0.0,1015.0,268.9,0.0,0.0
4235,26-06-2017 12:00,261.5045145,0.0,49133.0,20.82,60.1,0.0,0.0,1015.0,714.0,0.0,0.0
4236,26-06-2017 13:00,266.34472650000004,0.0,49145.0,20.25,57.96,0.0,0.0,1015.0,902.0,0.0,0.0
4237,26-06-2017 14:00,264.337367,0.0,49158.0,20.73,56.19,0.0,0.0,1015.0,284.6,0.0,0.0
4238,26-06-2017 15:00,259.9339365,0.0,49170.0,22.65,45.42,0.0,0.0,1014.0,480.0,0.0,0.0
4239,26-06-2017 16:00,255.4704185,0.0,49182.0,22.06,46.55,0.0,0.0,1014.0,833.0,0.0,0.0
4240,26-06-2017 17:00,243.502081,0.0,49194.0,21.31,47.57,0.0,0.0,1014.0,621.1,0.0,0.0
4241,26-06-2017 18:00,115.8165805,0.0,49206.0,20.57,49.7,0.0,0.0,1014.0,423.1,0.0,0.0
4242,26-06-2017 19:00,87.859724,0.0,49218.0,19.84,54.96,0.0,0.0,1014.0,241.9,0.0,0.0
4243,26-06-2017 20:00,61.3484635,0.0,49230.0,19.0,56.71,0.0,0.0,1014.0,16.16,0.0,0.0
4244,26-06-2017 21:00,49.202267,0.0,49242.0,18.35,59.45,0.0,0.0,1015.0,2.934,0.0,0.0
4245,26-06-2017 22:00,46.761185,0.0,49254.0,17.47,67.13,0.0,0.0,1015.0,1.938,0.0,0.0
4246,26-06-2017 23:00,45.2699225,0.0,49266.0,17.34,67.91,0.0,0.0,1015.0,3.793,0.0,0.0
4247,27-06-2017 00:00,44.1730525,0.0,49278.0,16.87,72.2,0.0,0.0,1015.0,4.54,0.0,0.0
4248,27-06-2017 01:00,43.516897,0.0,49291.0,16.82,73.2,0.0,0.0,1015.0,1.357,0.0,0.0
4249,27-06-2017 02:00,43.903205,0.0,49302.0,17.18,71.5,0.0,0.0,1015.0,1.966,0.0,0.0
4250,27-06-2017 03:00,43.4716675,0.0,49315.0,17.18,71.4,0.0,0.0,1014.0,0.997,0.0,0.0
4251,27-06-2017 04:00,43.017406,0.0,49327.0,16.72,73.2,0.0,0.0,1014.0,1.855,0.0,0.0
4252,27-06-2017 05:00,49.967454,0.0,49339.0,16.42,74.4,0.0,0.0,1015.0,2.603,0.0,0.0
4253,27-06-2017 06:00,69.942287,0.0,49351.0,16.49,75.8,0.0,0.0,1015.0,18.63,0.0,0.0
4254,27-06-2017 07:00,225.6311845,0.0,49363.0,17.11,73.6,0.0,0.0,1016.0,164.5,0.0,0.0
4255,27-06-2017 08:00,246.41119,0.0,49375.0,18.52,66.51,0.0,0.0,1016.0,497.0,0.0,0.0
4256,27-06-2017 09:00,260.784994,0.0,49387.0,19.4,58.98,0.0,0.0,1016.0,471.8,0.0,0.0
4257,27-06-2017 10:00,259.9374325,0.0,49399.0,20.56,54.45,0.0,0.0,1016.0,822.0,0.0,0.0
4258,27-06-2017 11:00,259.6686775,0.0,49411.0,21.29,48.32,0.0,0.0,1016.0,600.0,0.0,0.0
4259,27-06-2017 12:00,258.9611745,0.0,49423.0,21.0,49.46,0.0,0.0,1017.0,312.0,0.0,0.0
4260,27-06-2017 13:00,261.4044415,0.0,49435.0,21.06,51.48,0.0,0.0,1017.0,619.3,0.0,0.0
4261,27-06-2017 14:00,265.156742,0.0,49447.0,21.28,47.24,0.0,0.0,1017.0,277.1,0.0,0.0
4262,27-06-2017 15:00,262.127895,0.0,49459.0,21.14,50.55,0.0,0.0,1017.0,468.2,0.0,0.0
4263,27-06-2017 16:00,259.3273805,0.0,49471.0,21.02,50.84,0.0,0.0,1017.0,281.0,0.0,0.0
4264,27-06-2017 17:00,254.784984,0.0,49483.0,21.17,49.33,0.0,0.0,1017.0,789.0,0.0,0.0
4265,27-06-2017 18:00,119.364802,0.0,49495.0,20.99,50.91,0.0,0.0,1017.0,507.4,0.0,0.0
4266,27-06-2017 19:00,86.8932985,0.0,49507.0,20.42,56.57,0.0,0.0,1017.0,177.5,0.0,0.0
4267,27-06-2017 20:00,59.033019,0.0,49519.0,19.4,60.88,0.0,0.0,1017.0,24.05,0.0,0.0
4268,27-06-2017 21:00,48.1375165,0.0,49531.0,18.91,65.84,0.0,0.0,1017.0,2.436,0.0,0.0
4269,27-06-2017 22:00,45.6894425,0.0,49543.0,18.72,67.11,0.0,0.0,1018.0,0.969,0.0,0.0
4270,27-06-2017 23:00,45.33875,0.0,49555.0,18.5,69.37,0.0,0.0,1018.0,1.135,0.0,0.0
4271,28-06-2017 00:00,44.5034245,0.0,49567.0,18.12,73.6,0.0,0.0,1018.0,0.388,0.0,0.0
4272,28-06-2017 01:00,43.9868905,0.0,49580.0,17.83,76.6,0.0,0.0,1018.0,1.107,0.0,0.0
4273,28-06-2017 02:00,44.3251285,0.0,49592.0,17.78,76.9,0.0,0.0,1017.0,0.747,0.0,0.0
4274,28-06-2017 03:00,43.262563,0.0,49604.0,17.65,78.9,0.0,0.0,1016.0,3.848,0.0,0.0
4275,28-06-2017 04:00,43.165549,0.0,49616.0,17.8,79.2,0.0,0.0,1016.0,2.353,0.0,0.0
4276,28-06-2017 05:00,48.612317,0.0,49628.0,17.74,80.9,0.0,0.0,1016.0,4.208,0.0,0.0
4277,28-06-2017 06:00,70.788756,0.0,49640.0,17.85,82.0,0.0,0.0,1016.0,4.5680000000000005,0.0,0.0
4278,28-06-2017 07:00,221.9376605,0.0,49652.0,18.23,79.0,0.0,0.0,1016.0,39.09,0.0,0.0
4279,28-06-2017 08:00,246.680819,0.0,49664.0,17.94,80.4,0.0,0.0,1016.0,90.8,0.2,0.2
4280,28-06-2017 09:00,255.8833835,0.0,49676.0,17.94,80.3,0.0,0.0,1016.0,150.7,0.0,0.2
4281,28-06-2017 10:00,256.33218250000004,0.0,49688.0,19.94,71.2,0.0,0.0,1016.0,735.0,0.1,0.3
4282,28-06-2017 11:00,261.0932975,0.0,49700.0,19.99,62.86,0.0,0.0,1017.0,841.0,0.0,0.3
4283,28-06-2017 12:00,258.9764695,0.0,49712.0,20.65,53.43,0.0,0.0,1017.0,505.9,0.0,0.3
4284,28-06-2017 13:00,260.37618050000003,0.0,49724.0,20.35,51.69,0.0,0.0,1017.0,840.0,0.0,0.3
4285,28-06-2017 14:00,255.8235145,0.0,49736.0,20.43,47.4,0.0,0.0,1017.0,983.0,0.0,0.3
4286,28-06-2017 15:00,255.735459,0.0,49748.0,20.5,45.2,0.0,0.0,1017.0,1090.0,0.0,0.3
4287,28-06-2017 16:00,255.149005,0.0,49760.0,20.03,51.6,6.164,8.05,1017.0,257.8,0.0,0.3
4288,28-06-2017 17:00,240.6657325,0.0,49772.0,20.34,44.81,6.981,8.05,1017.0,734.0,0.0,0.3
4289,28-06-2017 18:00,113.0953815,0.0,49784.0,19.79,46.08,8.87,9.81,1017.0,507.7,0.0,0.3
4290,28-06-2017 19:00,85.27093599999998,0.0,49796.0,19.4,44.37,8.57,10.82,1018.0,94.6,0.0,0.3
4291,28-06-2017 20:00,59.2311985,0.0,49808.0,18.15,51.29,8.41,13.08,1018.0,41.87,0.0,0.3
4292,28-06-2017 21:00,48.3031395,0.0,49820.0,17.21,58.45,8.53,10.31,1018.0,1.024,0.0,0.3
4293,28-06-2017 22:00,47.8569625,0.0,49832.0,17.03,61.25,4.591,5.283,1019.0,0.249,0.0,0.3
4294,28-06-2017 23:00,45.7169735,0.0,49844.0,16.67,60.56,6.289,7.55,1019.0,1.966,0.0,0.3
4295,29-06-2017 00:00,44.1184275,0.0,49856.0,16.14,61.83,3.753,4.025,1020.0,2.907,0.0,0.3
4296,29-06-2017 01:00,44.130008,0.0,49869.0,16.21,62.77,0.0,0.0,1019.0,2.437,0.0,0.0
4297,29-06-2017 02:00,44.1214865,0.0,49880.0,15.73,65.88,0.0,0.0,1019.0,1.744,0.0,0.0
4298,29-06-2017 03:00,43.311944,0.0,49893.0,15.83,62.26,0.0,0.0,1019.0,2.547,0.0,0.0
4299,29-06-2017 04:00,42.864893,0.0,49904.0,15.86,64.1,0.0,0.0,1019.0,2.215,0.0,0.0
4300,29-06-2017 05:00,51.016691,0.0,49917.0,15.62,66.36,0.0,0.0,1019.0,1.412,0.0,0.0
4301,29-06-2017 06:00,71.87885250000002,0.0,49928.0,15.69,63.48,0.0,0.0,1019.0,17.39,0.0,0.0
4302,29-06-2017 07:00,214.7678015,0.0,49941.0,16.7,59.93,0.0,0.0,1019.0,65.18,0.0,0.0
4303,29-06-2017 08:00,241.9347805,0.0,49952.0,16.61,60.09,0.0,0.0,1020.0,293.8,0.0,0.0
4304,29-06-2017 09:00,246.79837200000003,0.0,49965.0,17.89,47.98,0.0,0.0,1020.0,561.8,0.0,0.0
4305,29-06-2017 10:00,254.8503155,0.0,49976.0,18.69,41.12,0.0,0.0,1020.0,325.1,0.0,0.0
4306,29-06-2017 11:00,246.360061,0.0,49989.0,18.55,40.56,0.0,0.0,1021.0,936.0,0.0,0.0
4307,29-06-2017 12:00,240.576366,0.0,50001.0,19.06,44.09,0.0,0.0,1021.0,338.7,0.0,0.0
4308,29-06-2017 13:00,247.4554015,0.0,50013.0,18.65,48.41,0.0,0.0,1021.0,576.4,0.0,0.0
4309,29-06-2017 14:00,249.498158,0.0,50025.0,19.28,45.16,0.0,0.0,1020.0,639.8,0.0,0.0
4310,29-06-2017 15:00,252.331666,0.0,50037.0,18.61,53.29,0.0,0.0,1020.0,220.1,0.0,0.0
4311,29-06-2017 16:00,234.165139,0.0,50049.0,19.05,45.85,0.0,0.0,1020.0,501.2,0.0,0.0
4312,29-06-2017 17:00,233.4054145,0.0,50061.0,18.16,50.06,0.0,0.0,1020.0,214.5,0.0,0.0
4313,29-06-2017 18:00,110.2282245,0.0,50073.0,18.15,44.69,0.0,0.0,1020.0,165.2,0.0,0.0
4314,29-06-2017 19:00,79.9183415,0.0,50085.0,17.6,50.89,0.0,0.0,1021.0,132.0,0.0,0.0
4315,29-06-2017 20:00,57.310802,0.0,50097.0,17.05,53.4,0.0,0.0,1021.0,26.22,0.0,0.0
4316,29-06-2017 21:00,49.0740075,0.0,50109.0,16.28,60.41,0.0,0.0,1021.0,0.747,0.0,0.0
4317,29-06-2017 22:00,46.5066325,0.0,50121.0,15.72,62.79,0.0,0.0,1022.0,0.083,0.0,0.0
4318,29-06-2017 23:00,44.586236,0.0,50133.0,15.55,64.43,0.0,0.0,1023.0,2.077,0.0,0.0
4430,04-07-2017 15:00,263.854919,0.0,50144.0,25.19,33.21,9.43,11.07,1014.0,869.0,0.0,0.0
4431,04-07-2017 16:00,262.1945375,0.0,50155.0,26.31,32.09,5.996,7.3,1014.0,764.0,0.0,0.0
4432,04-07-2017 17:00,253.505011,0.0,50167.0,27.21,28.69,5.598,7.8,1013.0,609.3,0.0,0.0
4433,04-07-2017 18:00,117.5999775,0.0,50179.0,26.43,31.65,4.99,6.0379999999999985,1013.0,422.5,0.0,0.0
4434,04-07-2017 19:00,86.547413,0.0,50191.0,22.61,46.48,5.0939999999999985,5.535,1013.0,232.6,0.0,0.0
4435,04-07-2017 20:00,61.9113195,0.0,50203.0,21.36,54.07,4.277,4.78,1014.0,56.42,0.0,0.0
4436,04-07-2017 21:00,50.6292905,0.0,50215.0,18.67,66.51,6.792999999999998,7.55,1015.0,4.4830000000000005,0.0,0.0
4437,04-07-2017 22:00,47.935841,0.0,50227.0,17.92,70.3,5.43,7.04,1015.0,0.858,0.0,0.0
4438,04-07-2017 23:00,46.3899535,0.0,50239.0,17.81,69.64,5.0939999999999985,6.289,1016.0,1.495,0.0,0.0
4439,05-07-2017 00:00,45.872327,0.0,50251.0,17.57,70.1,5.933,6.792999999999998,1016.0,0.0,0.0,0.0
4440,05-07-2017 01:00,45.2926465,0.0,50263.0,17.41,69.71,5.053,6.289,1016.0,13.23,0.0,0.0
4441,05-07-2017 02:00,45.931759,0.0,50275.0,17.36,68.72,4.277,6.0379999999999985,1015.0,4.263,0.0,0.0
4442,05-07-2017 03:00,45.2970165,0.0,50287.0,17.32,67.27,4.612,5.283,1015.0,5.232,0.0,0.0
4443,05-07-2017 04:00,45.50481,0.0,50299.0,17.16,67.68,5.409,6.289,1015.0,3.765,0.0,0.0
4444,05-07-2017 05:00,53.6437165,0.0,50311.0,17.03,68.05,3.543,4.277,1015.0,4.125,0.0,0.0
